statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
02,AK,Alaska,2,41637,69271,863539,749085,12140,15692,203709,224217,10017,18549,201569,180849,4996,11969,112352,89867,4074,8096,92866,73920,4586,6903,113254,80756,5824,8062,139787,99474,37011,62375,771447,665142,10137,13206,170662,186745,8613,16273,173313,155679,4535,10927,100870,81877,3809,7645,86561,69176,4346,6581,107028,76567,5571,7743,133010,95095,3681,5557,83659,65878,1557,2034,29366,28299,1035,1690,24100,18623,380,801,10399,6574,239,411,6279,4134,243,328,6603,4256,227,293,6909,3992,3325,4827,65896,61283,1532,1877,25275,29222,1009,1598,20217,18158,288,638,7386,5047,157,275,4013,2874,150,199,3991,2683,189,240,5011,3296,1301,2069,26195,22660,471,609,7771,8248,395,678,8037,7011,173,404,4095,2942,108,176,2291,1870,90,123,2233,1504,64,79,1765,1081
02,AK,Alaska,3,69882,128549,2513894,2562596,13544,19385,376753,463827,20940,40974,718495,771303,10958,27002,417585,412922,8328,16689,325616,311675,8829,13952,371574,331530,7283,10547,303868,271338,63486,116776,2298618,2332789,11662,16509,327992,400879,18339,35794,631342,675879,10072,24932,382735,379777,7911,15909,307852,296213,8482,13436,356143,318377,7020,10196,292551,261662,5553,10397,196422,198059,1762,2670,49623,58038,2231,4636,80337,81756,657,1629,27536,25063,359,679,14911,13076,322,466,13965,11890,222,317,10048,8234,4632,8710,153037,165321,1416,2241,35811,46855,1956,3981,65254,71668,596,1440,22819,22318,266,500,11590,9733,216,309,9826,8051,182,239,7735,6694,1764,3063,62238,64486,466,635,12949,16092,645,1199,21898,23756,290,630,12030,10826,151,280,6173,5727,131,207,5604,5101,81,112,3581,2982
02,AK,Alaska,4,46262,95378,2794069,2852015,2911,4775,132609,173229,11332,24607,626947,691486,9364,25491,568402,577629,7416,15801,468901,461278,8150,13827,527989,506549,7089,10877,469219,441841,43153,88690,2621250,2662648,2566,4151,118565,152814,10087,21845,562518,615869,8652,23507,525765,534152,7077,15188,447563,440344,7885,13410,510562,490075,6886,10589,456275,429392,2782,6310,164165,170933,319,622,14290,19083,1037,2429,56788,63553,629,1868,37821,38767,289,599,19885,18140,293,482,21328,18054,215,310,14051,13333,2069,4688,113845,126053,214,400,8288,12561,872,2022,44770,53200,483,1448,28730,29463,206,382,13151,12709,155,242,10248,9570,139,194,8656,8547,1040,2000,58973,63313,131,224,5755,7853,373,740,19657,22416,229,536,13906,14013,133,231,8186,8224,110,175,7179,6904,64,94,4288,3901
02,AK,Alaska,5,32412,76054,2741729,2815635,790,1458,50098,67319,5905,15109,454295,509809,6848,21470,567807,596079,6093,14815,524217,529969,6745,12859,614202,587580,6031,10343,531107,524878,30680,71804,2604733,2666017,712,1318,45914,60730,5333,13656,412694,460826,6377,20000,530131,555293,5825,14220,502462,506560,6535,12472,595564,569338,5898,10138,517966,513266,1712,4305,140399,148006,65,134,3873,5441,526,1348,38694,45024,436,1484,35097,37962,253,611,23798,21855,246,423,22214,21452,186,305,16721,16268,1108,2793,85579,95592,40,79,1952,3356,384,991,27226,32859,300,987,23974,25879,167,376,13440,14636,126,225,11082,10937,91,135,7903,7923,624,1457,51416,54025,38,61,2232,3231,188,462,14374,16123,171,483,13701,14905,101,219,8314,8772,84,162,7555,7305,42,70,5237,3687
02,AK,Alaska,6,52770,139475,6852588,7191041,421,822,38939,52225,6360,17992,724508,827951,11110,39039,1408886,1508475,12179,35331,1628578,1690156,12808,27683,1742970,1771492,9892,18608,1308704,1340740,50729,134178,6613435,6917910,388,760,36629,48115,5922,16917,680592,771416,10549,37152,1344114,1434050,11768,34202,1576001,1634011,12437,26930,1695045,1720285,9665,18217,1281050,1310030,2326,6015,293682,313776,30,50,1911,3734,442,1147,47260,57144,581,1995,69015,76316,495,1325,66106,68847,466,941,67236,65328,312,557,42152,42405,1297,3417,149890,172894,15,23,809,1951,274,685,26538,35220,381,1306,43350,50521,260,723,34811,35687,216,428,27146,29588,151,252,17233,19925,744,1880,89262,100236,18,39,1499,2158,164,390,17377,21314,180,581,21421,23903,151,406,17764,20456,155,325,20778,21618,76,139,10421,10784
02,AK,Alaska,7,14956,40013,5257255,5873245,19,38,6813,8613,707,1971,159166,210629,2495,9113,772214,903065,3819,11975,1422505,1519261,4597,10546,1695736,1848673,3319,6370,1200818,1383001,14472,38727,5112243,5705938,19,38,6813,8613,659,1837,149004,197584,2389,8734,744241,866735,3704,11639,1391363,1480239,4473,10278,1648942,1803133,3228,6201,1171877,1349632,543,1450,137889,164421,0,0,0,0,46,108,8834,11658,119,422,28532,33667,128,413,36644,41298,149,309,40556,45510,101,198,23320,32286,330,900,107860,117472,0,0,0,0,38,108,8186,10625,74,266,21018,24701,78,242,22314,28244,83,183,34296,31757,57,101,22043,22144,154,386,37151,49834,0,0,0,0,10,26,1975,2419,32,113,6953,11629,37,94,8828,10778,41,85,12496,13781,34,68,6897,11224
04,AZ,Arizona,0,2467685,5294561,169853377,183724369,252420,382543,5482622,6748312,460689,1002229,19555577,22100537,422582,1254028,30218319,32631791,407623,1031608,36544254,39050505,404423,775479,37901350,40312248,519948,848674,40151253,42880975,2306198,4986990,159470908,172585741,224584,343661,4886866,6017171,419525,921007,17850448,20169093,398496,1189619,28632831,30959717,388815,990385,34770514,37368204,383374,738786,35586219,37752601,491404,803532,37744027,40318954,84429,157443,4997141,5432832,15408,21142,336210,421648,24216,45761,1083783,1224111,13144,35128,945695,1006775,9212,20150,815190,917933,8526,14453,792835,830161,13923,20809,1023426,1032201,118695,222520,8366375,8960410,18923,25682,416725,510061,29689,56462,1304372,1471660,17443,46060,1238577,1301144,13731,30106,1458280,1355054,16114,28156,1948506,2174054,22795,36054,1999913,2148435,42792,85051,2016094,2178217,8913,13200,179030,221080,11475,24760,400756,459783,6643,18349,346911,370929,5077,11117,315459,327246,4935,8537,366624,385592,5749,9088,407312,413585
04,AZ,Arizona,1,173379,262928,2139394,982879,28659,38873,298722,184464,28614,47343,354298,175814,16459,32905,222436,100302,16829,28444,228235,98153,23757,33988,316039,127156,59061,81375,719662,296987,157821,240285,1919162,892588,24463,33516,253361,157939,24751,41171,303001,152590,14854,29825,197339,90687,15551,26524,207456,90762,22200,31913,289137,119067,56002,77336,668864,281539,8689,12552,119146,50646,2303,2932,24876,14460,2199,3491,29868,13232,869,1647,13287,5335,749,1153,11508,4367,779,1044,13176,4183,1790,2285,26429,9066,11176,15886,164577,64232,2849,3551,31786,17868,2783,4307,37562,16708,1136,2098,18089,6721,895,1317,15460,5091,1164,1537,20801,6018,2349,3076,40876,11822,4382,6757,55655,26058,1347,1806,13573,8656,1080,1865,13734,6515,469,982,7007,2893,383,603,5317,2298,393,538,6100,2069,710,963,9921,3625
04,AZ,Arizona,2,514917,988791,9870555,9166927,114773,172940,1766123,2050987,111858,237717,2039196,2024524,70406,192419,1384090,1272230,59110,134037,1196327,1067135,58252,102872,1300566,1041023,100518,148806,2184250,1711026,476432,923512,9102587,8494254,102395,156129,1571187,1833355,101378,217852,1837197,1840040,65903,181318,1288739,1193664,55983,127997,1123670,1012463,55304,98406,1220733,989557,95469,141810,2061058,1625174,20805,34167,413694,363056,6656,8931,103145,116973,5760,10379,110620,101439,2435,5764,51877,42638,1589,2969,36576,27784,1468,2209,38489,25530,2897,3915,72984,48690,26963,44363,551598,471407,8353,11024,134172,147455,7338,13246,144784,129159,3161,7634,68142,55182,2166,4064,51973,37649,2109,3124,57662,36792,3836,5271,94862,65168,11522,20916,216369,201265,4025,5787,60763,70176,3142,6619,57214,55325,1342,3467,27208,23383,961,1976,20683,17022,839,1342,22170,14673,1213,1725,28328,20683
04,AZ,Arizona,3,691242,1391884,24097728,24999002,89457,136159,2347924,3008460,175887,357531,5688528,6330700,122168,330208,4325949,4489316,103532,233766,3811184,3813376,95936,169013,3758101,3544125,104262,165207,4166039,3813023,648300,1314792,22608327,23455486,80618,123374,2117471,2708589,161838,331319,5230121,5823583,115782,314690,4093537,4254993,99300,225568,3646109,3658412,91781,162615,3580190,3390808,98981,157226,3940897,3619099,22466,39057,783946,807798,4882,6977,125222,166270,7768,14009,252695,281461,3119,7399,126296,115263,2036,3856,85164,74714,1838,2742,79158,66979,2823,4074,115408,103109,29828,52181,1053970,1073135,5949,8422,155358,201454,9730,17536,321238,351862,4282,10096,159000,157023,2841,5458,113068,103792,2948,4530,129375,108711,4078,6139,175928,150290,13114,24911,435430,470381,2890,4363,75094,98416,4319,8676,137168,155254,2104,5422,73411,77299,1391,2740,52005,51171,1207,1868,48535,44604,1203,1842,49213,43634
04,AZ,Arizona,4,377260,818590,22259420,23176219,14638,25337,642044,870606,72891,167230,3891120,4434650,71837,206451,4190131,4412018,68043,161439,4123094,4188352,68280,126842,4338268,4214216,81571,131291,5074761,5056374,354467,772861,20924926,21777109,12827,22443,566354,762658,66423,153509,3554832,4040779,67808,195587,3955333,4164089,65118,155291,3937929,4007992,65044,121386,4116361,4013962,77247,124645,4794115,4787628,12124,23541,681766,744509,1112,1640,44930,66726,4146,8015,216616,253754,2173,5835,128280,133865,1318,2815,80459,81361,1274,2140,82211,78572,2101,3096,129268,130229,16905,32789,1004282,1040079,1295,1942,54295,77393,4754,9566,248680,290445,2884,7648,169322,177827,2085,4296,132847,128998,2394,3973,169862,148375,3493,5364,229273,217038,5888,12940,330212,359029,516,952,21394,30554,1714,4155,87607,103426,1145,3216,65474,70102,840,1852,52317,51360,842,1483,52045,51877,831,1282,51373,51708
04,AZ,Arizona,5,243588,586665,20186951,21109599,3311,6204,198979,279754,35401,93007,2649350,3048680,48748,158728,3969258,4228394,47333,125072,4026701,4108087,48222,96595,4201900,4181656,60573,107059,5140761,5263025,229173,554922,19005921,19863332,2882,5482,175540,243728,32261,85656,2420722,2778774,45974,150445,3745357,3988515,45241,120229,3848452,3926945,45702,91982,3976238,3963145,57113,101128,4839610,4962222,7413,16260,585291,641455,304,430,15920,25483,2204,4788,157657,189975,1620,4905,131984,140787,954,2190,79272,82929,836,1510,74862,72165,1495,2437,125594,130113,11106,23733,918063,960959,317,473,16985,26610,2445,5429,179655,210411,2061,6057,167525,178167,1523,3452,133001,132232,1940,3512,175046,168393,2820,4810,245848,245144,3309,8010,262966,285308,112,249,6453,9415,695,1922,48971,59494,713,2226,56375,61710,569,1391,45246,48910,580,1101,50615,50118,640,1121,55302,55659
04,AZ,Arizona,6,347814,915397,44275730,46973412,1326,2562,116024,167627,31493,86885,3430573,4069623,71391,253556,8859546,9602234,80381,241200,10541655,11009850,77786,170626,10349401,10635749,85437,160568,10978529,11488325,327695,867761,41745591,44246138,1170,2291,102801,146933,28773,80044,3144878,3717088,67642,241496,8401375,9098606,76732,231558,10062356,10509401,73286,161570,9736667,10011603,80092,150802,10297511,10762504,9672,23387,1185521,1300074,127,201,9775,15476,1883,4422,196583,244512,2210,7097,270200,298755,1724,4658,220423,236207,1624,3274,218560,223421,2104,3735,269978,281701,16357,38093,2080167,2229463,133,228,11471,16832,2236,5433,239280,292987,2991,9417,370050,404929,2878,7571,385466,398413,3671,7353,506231,512465,4448,8091,567666,603836,3762,9543,449972,497810,23,43,1751,3861,484,1408,46415,59547,758,2643,88120,98699,771,2071,93831,102035,829,1703,106502,111680,897,1675,113351,121985
04,AZ,Arizona,7,119485,330306,47023596,57316329,256,468,112803,186412,4545,12516,1502509,2016541,21573,79761,7266907,8527295,32395,107650,12617056,14765548,32190,75543,13637072,16568320,28526,54368,11887247,15252211,112310,312857,44164391,53856832,229,426,100149,163965,4101,11456,1359693,1816237,20533,76258,6951148,8169161,30890,103218,11944538,14162226,30057,70914,12666891,15264455,26500,50585,11141969,14280786,3260,8479,1227774,1525291,24,31,12339,16258,256,657,119743,139735,718,2481,223767,270129,842,2509,301785,410567,707,1534,286376,359309,713,1267,283762,329289,6360,15475,2593716,3121133,27,42,12654,22446,403,945,133171,180085,928,3110,286445,321294,1343,3948,626460,548875,1888,4127,889526,1193297,1771,3303,645457,855135,815,1974,265488,338363,0,0,0,0,41,115,9644,20219,112,393,29313,36840,162,484,46056,54446,245,502,80654,110567,255,480,99820,116289
05,AR,Arkansas,0,1001356,2219170,63874626,69939057,99775,162273,2047545,2483526,184456,446238,8115544,9570481,182060,542621,11543132,13031527,173043,424345,13605946,14987086,169420,322420,13328063,13808434,192602,321273,15234393,16058001,929882,2073790,60728814,66573500,84010,137392,1741677,2106552,162993,399280,7374697,8742057,169469,509040,10917899,12357512,164501,405869,13064368,14422301,162651,310652,12835383,13300199,186258,311557,14794788,15644877,29766,59382,1474109,1646205,6377,9609,129925,162453,9224,19172,345067,391356,5129,13971,319593,351432,3463,7728,285156,317251,2577,4418,218403,241375,2996,4484,175963,182335,30551,61712,1546533,1629993,5798,8805,114697,137810,8702,18590,323043,360564,5307,14452,296261,328486,3828,8535,269179,284179,3535,6137,283513,288588,3381,5193,259839,230365,40923,83668,1599278,1735562,9967,16076,191170,239163,12761,28368,417804,467858,7284,19129,328972,345528,4714,9941,272398,280606,3234,5631,209167,219645,2963,4523,179764,182759
