state,county,county_fips,city,year,net_migration,pop,index_nsa,net_migration_percentage
1,3,1003,Daphne,2005,3830,160354,181.5025,0.023884655200369184
1,3,1003,Daphne,2006,2433,169162,212.58249999999998,0.014382662772963194
1,3,1003,Daphne,2007,2119,171769,217.1225,0.012336335427230758
1,3,1003,Daphne,2008,2431,174439,208.865,0.013936103738269538
1,3,1003,Daphne,2009,2808,179878,192.82,0.015610580504564205
1,3,1003,Daphne,2010,2488,183195,172.89,0.013581156690957722
1,3,1003,Daphne,2011,2790,186717,161.0525,0.014942399460145568
1,3,1003,Daphne,2012,3731,190790,162.4625,0.01955553226060066
1,3,1003,Daphne,2013,3955,195540,165.6575,0.020226040707783572
1,3,1003,Daphne,2014,2164,200111,176.875,0.010813998230981805
1,3,1003,Daphne,2015,4200,203709,184.0525,0.020617645759392074
1,3,1003,Daphne,2016,7890,208563,195.6725,0.03783029588181988
1,3,1003,Daphne,2017,5053,212628,204.705,0.02376450890757567
1,3,1003,Daphne,2018,4425,218022,216.84,0.020296116905633377
1,3,1003,Daphne,2019,5813,223234,230.405,0.026039940152485733
1,15,1015,Anniston,2005,245,109762,151.89000000000001,0.002232102184726955
1,15,1015,Anniston,2006,28,112903,162.095,0.000248000496000992
1,15,1015,Anniston,2007,77,113103,169.5675,0.000680795381201206
1,15,1015,Anniston,2008,256,113419,171.54,0.0022571174141898624
1,15,1015,Anniston,2009,-22,114081,173.05,-0.00019284543438434094
1,15,1015,Anniston,2010,-666,118510,164.005,-0.00561977892160999
1,15,1015,Anniston,2011,-1087,117797,157.25,-0.009227739246330552
1,15,1015,Anniston,2012,-337,117296,157.4425,-0.00287307325057973
1,15,1015,Anniston,2013,-364,116736,155.8625,-0.0031181469298245616
1,15,1015,Anniston,2014,-527,115916,155.0475,-0.004546395665826979
1,15,1015,Anniston,2015,-348,115620,156.755,-0.0030098598858329007
1,15,1015,Anniston,2016,-345,114611,160.0525,-0.0030101822687176624
1,15,1015,Anniston,2017,-236,114728,163.1325,-0.002057039258071264
1,15,1015,Anniston,2018,-400,114277,169.125,-0.0035002668953507707
1,15,1015,Anniston,2019,55,113605,177.2075,0.0004841336208793627
1,55,1055,Gadsden,2005,338,101151,162.6175,0.0033415388874059575
1,55,1055,Gadsden,2006,283,103362,170.3625,0.002737950117064298
1,55,1055,Gadsden,2007,173,103217,178.0625,0.0016760804906168557
1,55,1055,Gadsden,2008,130,103303,181.99,0.001258433927378682
1,55,1055,Gadsden,2009,209,103645,181.5225,0.0020164986251145736
1,55,1055,Gadsden,2010,121,104462,175.94,0.0011583159426394288
1,55,1055,Gadsden,2011,13,104303,174.04250000000002,0.00012463687525766278
1,55,1055,Gadsden,2012,-46,104392,175.5225,-0.00044064679285769025
1,55,1055,Gadsden,2013,-51,103931,176.89749999999998,-0.0004907101827173799
1,55,1055,Gadsden,2014,-205,103531,173.98,-0.001980083260086351
1,55,1055,Gadsden,2015,48,103057,177.4675,0.00046576166587422493
1,55,1055,Gadsden,2016,361,102564,178.5525,0.0035197535197535198
1,55,1055,Gadsden,2017,474,102755,180.05,0.004612914213420271
1,55,1055,Gadsden,2018,-167,102501,187.05,-0.001629252397537585
1,55,1055,Gadsden,2019,389,102268,192.95999999999998,0.0038037313724723276
1,69,1069,Dothan,2005,940,93101,147.78,0.010096561798476922
1,69,1069,Dothan,2006,1045,95660,161.2025,0.010924106209491951
1,69,1069,Dothan,2007,609,97171,170.1725,0.006267301972810818
1,69,1069,Dothan,2008,678,98488,170.3175,0.006884087401510844
1,69,1069,Dothan,2009,643,100085,169.63,0.00642453914172953
1,69,1069,Dothan,2010,331,101888,163.32750000000001,0.003248665201005025
1,69,1069,Dothan,2011,-192,102369,157.6875,-0.0018755677988453537
1,69,1069,Dothan,2012,-448,103402,156.6025,-0.004332604785207249
1,69,1069,Dothan,2013,-60,103668,155.15,-0.0005787706910522051
1,69,1069,Dothan,2014,-84,104193,155.13,-0.0008061961936022574
1,69,1069,Dothan,2015,-314,104173,158.085,-0.003014216735622474
1,69,1069,Dothan,2016,-61,104056,160.8775,-0.0005862228031060198
1,69,1069,Dothan,2017,-130,104346,163.255,-0.0012458551357982098
1,69,1069,Dothan,2018,483,104722,166.79250000000002,0.004612211378697886
1,69,1069,Dothan,2019,176,105882,172.33249999999998,0.0016622277629814322
1,73,1073,Birmingham,2005,-2050,641690,160.1775,-0.0031946890242952205
1,73,1073,Birmingham,2006,-4128,656700,169.69,-0.006285975331201462
1,73,1073,Birmingham,2007,-1962,658779,174.29250000000002,-0.002978237011197989
1,73,1073,Birmingham,2008,-2174,659503,174.85750000000002,-0.0032964216993705865
1,73,1073,Birmingham,2009,-2903,665027,171.1825,-0.004365236298676595
1,73,1073,Birmingham,2010,-2254,658555,163.3125,-0.0034226450334444354
1,73,1073,Birmingham,2011,-3919,658931,156.75,-0.005947511954969489
1,73,1073,Birmingham,2012,-2422,660009,156.09,-0.003669646929057028
1,73,1073,Birmingham,2013,-2532,659479,156.305,-0.0038393944310584566
1,73,1073,Birmingham,2014,-2836,660793,160.255,-0.004291813018600378
1,73,1073,Birmingham,2015,-3235,660367,167.15,-0.004898791126752245
1,73,1073,Birmingham,2016,-4334,659521,173.4975,-0.0065714359360808825
1,73,1073,Birmingham,2017,-3433,659197,180.565,-0.0052078513706828155
1,73,1073,Birmingham,2018,-2570,659300,189.9925,-0.0038980737145457305
1,73,1073,Birmingham,2019,-5509,658573,199.91750000000002,-0.008365055961905513
1,77,1077,Florence,2005,442,85898,131.195,0.00514563784954248
1,77,1077,Florence,2006,381,87891,140.08249999999998,0.004334914837696693
1,77,1077,Florence,2007,351,88561,147.725,0.003963369880647238
1,77,1077,Florence,2008,228,89128,153.315,0.0025581186608024413
1,77,1077,Florence,2009,-25,89599,155.7375,-0.0002790209712161966
1,77,1077,Florence,2010,-38,92679,152.53,-0.00041001737178864684
1,77,1077,Florence,2011,39,92781,151.72,0.0004203446826397646
1,77,1077,Florence,2012,420,92542,152.985,0.004538479825376585
1,77,1077,Florence,2013,-43,92797,153.8525,-0.0004633770488270095
1,77,1077,Florence,2014,-118,93096,157.205,-0.0012675088081120563
1,77,1077,Florence,2015,-50,92596,159.04500000000002,-0.0005399801287312626
1,77,1077,Florence,2016,439,92318,163.51,0.004755302324573756
1,77,1077,Florence,2017,-101,92538,168.0575,-0.001091443515096501
1,77,1077,Florence,2018,235,92387,169.485,0.002543647915832314
1,77,1077,Florence,2019,618,92729,178.095,0.006664581738183308
1,81,1081,Auburn,2005,1421,118664,166.38,0.011974988201982067
1,81,1081,Auburn,2006,981,125781,179.6525,0.007799270160040069
1,81,1081,Auburn,2007,764,130516,189.1075,0.005853688436666769
1,81,1081,Auburn,2008,1386,133010,188.5,0.010420269152695286
1,81,1081,Auburn,2009,851,135883,185.7625,0.00626274074019561
1,81,1081,Auburn,2010,1996,140780,175.58249999999998,0.014178150305441114
1,81,1081,Auburn,2011,1500,143468,168.4475,0.010455293166420387
1,81,1081,Auburn,2012,1088,147257,166.2825,0.00738844333376342
1,81,1081,Auburn,2013,73,150933,162.81,0.0004836583119662367
1,81,1081,Auburn,2014,581,154255,166.1675,0.0037664905513597616
1,81,1081,Auburn,2015,-32,156993,169.8825,-0.00020383074404591289
1,81,1081,Auburn,2016,945,158991,177.9925,0.005943732664113063
1,81,1081,Auburn,2017,668,161604,186.425,0.004133561050469048
1,81,1081,Auburn,2018,225,163941,196.2,0.0013724449649569052
1,81,1081,Auburn,2019,916,164542,206.125,0.005566967704294344
1,89,1089,Huntsville,2005,3890,290875,140.43,0.013373442200257843
1,89,1089,Huntsville,2006,3758,304307,151.8125,0.012349370865606115
1,89,1089,Huntsville,2007,4705,312734,161.185,0.0150447345028043
1,89,1089,Huntsville,2008,4568,319510,165.4775,0.014296892116052706
1,89,1089,Huntsville,2009,2721,327744,165.8475,0.008302211482132397
1,89,1089,Huntsville,2010,1736,335988,164.56,0.005166851197066562
1,89,1089,Huntsville,2011,2229,340111,160.1875,0.006553742748690868
1,89,1089,Huntsville,2012,1589,343080,159.74,0.004631572811006179
1,89,1089,Huntsville,2013,171,346892,157.185,0.0004929488140401047
1,89,1089,Huntsville,2014,1523,350299,157.215,0.004347714381142966
1,89,1089,Huntsville,2015,3043,353089,159.845,0.008618223733959427
1,89,1089,Huntsville,2016,4386,356967,164.26749999999998,0.01228685004496214
1,89,1089,Huntsville,2017,3479,361046,167.715,0.009635891271472333
1,89,1089,Huntsville,2018,3704,366519,175.7825,0.010105888098570607
1,89,1089,Huntsville,2019,4412,372909,186.84,0.011831304688275156
1,97,1097,Mobile,2005,1223,393585,151.57,0.0031073338668902526
1,97,1097,Mobile,2006,157,404157,173.655,0.00038846289931882905
1,97,1097,Mobile,2007,336,404406,187.7525,0.0008308482069998961
1,97,1097,Mobile,2008,261,406309,189.7525,0.0006423682468269223
1,97,1097,Mobile,2009,-700,411721,186.1275,-0.0017001804620118963
1,97,1097,Mobile,2010,-1495,413277,174.4475,-0.0036174285043687406
1,97,1097,Mobile,2011,-1677,412577,164.315,-0.004064695802238128
1,97,1097,Mobile,2012,-1294,413936,158.84,-0.0031260871245796453
1,97,1097,Mobile,2013,-1841,414079,156.3675,-0.004446011509880964
1,97,1097,Mobile,2014,-967,415123,158.315,-0.0023294300725327194
1,97,1097,Mobile,2015,-1006,415395,163.79000000000002,-0.002421791307069175
1,97,1097,Mobile,2016,-2075,414836,167.10250000000002,-0.0050019766847621714
1,97,1097,Mobile,2017,-1477,413955,172.37,-0.003568020678576174
1,97,1097,Mobile,2018,-1297,413757,181.08249999999998,-0.003134690168383858
1,97,1097,Mobile,2019,-603,413210,190.085,-0.001459306405943709
1,101,1101,Montgomery,2005,1022,209374,138.825,0.004881217343127609
1,101,1101,Montgomery,2006,-594,223571,148.3875,-0.0026568741026340627
1,101,1101,Montgomery,2007,-2188,225791,154.845,-0.009690377384395304
1,101,1101,Montgomery,2008,-1799,224810,155.5525,-0.008002313064365465
1,101,1101,Montgomery,2009,-1458,224119,151.7775,-0.006505472539142152
1,101,1101,Montgomery,2010,-1670,229844,146.025,-0.007265797671464123
1,101,1101,Montgomery,2011,-1423,232032,142.4825,-0.0061327747896841815
1,101,1101,Montgomery,2012,-1834,230149,138.7575,-0.007968750678908012
1,101,1101,Montgomery,2013,-1485,226659,137.77499999999998,-0.006551692189588765
1,101,1101,Montgomery,2014,-548,226189,137.755,-0.0024227526537541613
1,101,1101,Montgomery,2015,-1312,226519,140.035,-0.005792008617378675
1,101,1101,Montgomery,2016,-2451,226349,141.92,-0.01082841099364256
1,101,1101,Montgomery,2017,-1710,226646,142.9575,-0.007544805555800676
1,101,1101,Montgomery,2018,-1536,225763,144.49,-0.006803594920336813
1,101,1101,Montgomery,2019,-2024,226486,149.05,-0.008936534708547106
1,103,1103,Decatur,2005,702,112005,144.1525,0.006267577340297308
1,103,1103,Decatur,2006,474,115237,149.795,0.004113262233484037
1,103,1103,Decatur,2007,382,115050,157.3525,0.003320295523685354
1,103,1103,Decatur,2008,264,115959,163.0475,0.0022766667529040435
1,103,1103,Decatur,2009,372,117293,162.09,0.003171544763967159
1,103,1103,Decatur,2010,-104,119626,161.14499999999998,-0.000869376222560313
1,103,1103,Decatur,2011,-665,119953,157.6325,-0.005543838003217927
1,103,1103,Decatur,2012,162,120395,156.9425,0.0013455708293533784
1,103,1103,Decatur,2013,-98,119787,154.36,-0.0008181188275856312
1,103,1103,Decatur,2014,-615,119607,155.605,-0.00514183952444255
1,103,1103,Decatur,2015,-495,119565,159.1025,-0.0041400075272864136
1,103,1103,Decatur,2016,94,119012,159.1975,0.0007898363190266528
1,103,1103,Decatur,2017,769,118818,167.2175,0.0064720833543739165
1,103,1103,Decatur,2018,277,119089,171.335,0.002325991485359689
1,103,1103,Decatur,2019,414,119679,179.82750000000001,0.003459253503120848
1,125,1125,Tuscaloosa,2005,1672,160947,157.9675,0.010388512988747848
1,125,1125,Tuscaloosa,2006,523,171159,168.3625,0.003055638324598765
1,125,1125,Tuscaloosa,2007,735,177906,173.815,0.0041313952311895046
1,125,1125,Tuscaloosa,2008,400,179448,177.87,0.0022290580000891625
1,125,1125,Tuscaloosa,2009,201,184035,177.055,0.0010921835520417312
1,125,1125,Tuscaloosa,2010,527,195036,173.3,0.0027020652597469184
1,125,1125,Tuscaloosa,2011,532,197211,168.4025,0.0026976182870123875
1,125,1125,Tuscaloosa,2012,88,198596,171.225,0.0004431106366694193
1,125,1125,Tuscaloosa,2013,-404,200821,173.675,-0.0020117417999113638
1,125,1125,Tuscaloosa,2014,-274,202212,171.85,-0.0013550135501355014
1,125,1125,Tuscaloosa,2015,-207,203976,174.9675,-0.0010148252735615955
1,125,1125,Tuscaloosa,2016,-583,206102,181.425,-0.0028286964706795664
1,125,1125,Tuscaloosa,2017,-77,207811,185.1525,-0.00037052899028444116
1,125,1125,Tuscaloosa,2018,58,208911,193.2525,0.00027763018701743806
1,125,1125,Tuscaloosa,2019,-588,209355,199.6,-0.0028086264956652574
2,20,2020,Anchorage,2005,-159,266281,178.3,-0.0005971135755085793
2,20,2020,Anchorage,2006,-3395,278700,196.615,-0.012181557229996412
2,20,2020,Anchorage,2007,-1340,279671,202.875,-0.0047913441150494685
2,20,2020,Anchorage,2008,1290,279243,201.9375,0.004619632363210537
2,20,2020,Anchorage,2009,1005,286174,201.2,0.0035118494342602754
2,20,2020,Anchorage,2010,-1933,293227,200.3,-0.006592162386137702
2,20,2020,Anchorage,2011,-2299,295570,201.0025,-0.007778191291403052
2,20,2020,Anchorage,2012,-4071,298610,201.07999999999998,-0.01363316700713305
2,20,2020,Anchorage,2013,-4546,300950,207.835,-0.015105499252367503
2,20,2020,Anchorage,2014,-1430,301010,214.05,-0.004750672735125079
2,20,2020,Anchorage,2015,-4524,298695,220.505,-0.015145884598001307
2,20,2020,Anchorage,2016,-10034,298192,224.17,-0.03364946075012073
2,20,2020,Anchorage,2017,-5207,294356,225.425,-0.017689464458003235
2,20,2020,Anchorage,2018,-3909,291538,225.7175,-0.013408200646227936
2,20,2020,Anchorage,2019,-5015,288000,231.2825,-0.017413194444444443
2,90,2090,Fairbanks,2005,-1784,83656,157.2475,-0.021325427943004686
2,90,2090,Fairbanks,2006,966,86754,168.42000000000002,0.01113493325956152
2,90,2090,Fairbanks,2007,-1861,97484,178.345,-0.019090312256370277
2,90,2090,Fairbanks,2008,-1615,97970,176.385,-0.016484638154537105
2,90,2090,Fairbanks,2009,762,98660,174.275,0.007723494830731806
2,90,2090,Fairbanks,2010,-1052,98314,174.7925,-0.010700408893952032
2,90,2090,Fairbanks,2011,-1206,99192,176.465,-0.012158238567626422
2,90,2090,Fairbanks,2012,-2631,100272,177.0725,-0.02623863092388703
2,90,2090,Fairbanks,2013,-2517,100436,180.325,-0.025060735194551754
2,90,2090,Fairbanks,2014,-204,99357,177.9425,-0.0020532020894350675
2,90,2090,Fairbanks,2015,-1275,99631,181.3975,-0.012797221748251047
2,90,2090,Fairbanks,2016,-4617,100605,186.0775,-0.04589235127478754
2,90,2090,Fairbanks,2017,-2483,99703,192.95,-0.024903964775382887
2,90,2090,Fairbanks,2018,-2276,98971,197.1275,-0.02299663537804003
2,90,2090,Fairbanks,2019,-1979,96849,199.16,-0.020433871284164008
4,3,4003,Sierra Vista,2005,892,120439,185.435,0.007406238842899726
4,3,4003,Sierra Vista,2006,194,127757,209.9575,0.0015185077921366344
4,3,4003,Sierra Vista,2007,-15,127866,213.1525,-0.00011731030922997514
4,3,4003,Sierra Vista,2008,477,129006,203.6825,0.0036975024417468957
4,3,4003,Sierra Vista,2009,702,129518,193.16500000000002,0.005420096048425701
4,3,4003,Sierra Vista,2010,102,131789,183.655,0.0007739644431629347
4,3,4003,Sierra Vista,2011,-1550,133289,171.9725,-0.011628866598143883
4,3,4003,Sierra Vista,2012,-1732,132088,168.5,-0.013112470474229301
4,3,4003,Sierra Vista,2013,-1614,129473,163.5725,-0.012465919535347139
4,3,4003,Sierra Vista,2014,-624,127448,157.55,-0.004896114493754315
4,3,4003,Sierra Vista,2015,-687,126427,158.6025,-0.005433965845903169
4,3,4003,Sierra Vista,2016,-498,125770,160.9575,-0.00395960880973205
4,3,4003,Sierra Vista,2017,606,124756,167.01749999999998,0.00485748180448235
4,3,4003,Sierra Vista,2018,595,126770,175.255,0.004693539480949751
4,3,4003,Sierra Vista,2019,509,125922,189.03,0.004042184844586331
4,5,4005,Flagstaff,2005,-314,120776,209.7025,-0.0025998542756839106
4,5,4005,Flagstaff,2006,-465,124953,252.73000000000002,-0.0037213992461165397
4,5,4005,Flagstaff,2007,-570,127450,257.645,-0.004472342094939192
4,5,4005,Flagstaff,2008,-239,128558,245.0125,-0.0018590830597862444
4,5,4005,Flagstaff,2009,-527,129849,220.885,-0.004058560327765327
4,5,4005,Flagstaff,2010,-1433,134651,196.165,-0.01064232720143185
4,5,4005,Flagstaff,2011,-880,134511,177.5025,-0.00654221587825531
4,5,4005,Flagstaff,2012,-1426,136011,175.5475,-0.010484446110976318
4,5,4005,Flagstaff,2013,-897,136539,186.6025,-0.006569551556698086
4,5,4005,Flagstaff,2014,-494,137682,200.555,-0.0035879780944495284
4,5,4005,Flagstaff,2015,-544,139097,215.0825,-0.003910939847732158
4,5,4005,Flagstaff,2016,-1022,140908,226.8875,-0.007252959377750021
4,5,4005,Flagstaff,2017,-713,140776,244.3075,-0.0050647837699607885
4,5,4005,Flagstaff,2018,-618,142854,260.78249999999997,-0.00432609517409383
4,5,4005,Flagstaff,2019,-750,143476,272.745,-0.005227355097716691
4,13,4013,Phoenix,2005,43997,3590804,239.8225,0.012252687698910884
4,13,4013,Phoenix,2006,19116,3768123,288.505,0.005073082805417976
4,13,4013,Phoenix,2007,11609,3880181,283.62,0.0029918707400505284
4,13,4013,Phoenix,2008,-3360,3954598,234.93,-0.0008496438828927745
4,13,4013,Phoenix,2009,-13466,4023132,188.88,-0.0033471434693169403
4,13,4013,Phoenix,2010,-287,3827371,164.945,-7.498619809785881e-05
4,13,4013,Phoenix,2011,20955,3880244,147.0075,0.0054004335809809895
4,13,4013,Phoenix,2012,14325,3942169,158.545,0.0036337863749626156
4,13,4013,Phoenix,2013,17997,4009412,186.9475,0.004488688116861026
4,13,4013,Phoenix,2014,15369,4087191,207.1175,0.0037602842636911267
4,13,4013,Phoenix,2015,30620,4167947,220.85250000000002,0.007346542554403882
4,13,4013,Phoenix,2016,42216,4242997,237.7025,0.009949571022557877
4,13,4013,Phoenix,2017,38740,4307033,256.2275,0.008994590939981189
4,13,4013,Phoenix,2018,39620,4410824,277.52,0.008982448630913407
4,13,4013,Phoenix,2019,40250,4485414,296.1875,0.008973530648452964
4,15,4015,Lake Havasu City,2005,4839,185969,224.5775,0.026020465776554157
4,15,4015,Lake Havasu City,2006,2349,193035,257.15250000000003,0.012168777682803637
4,15,4015,Lake Havasu City,2007,130,194944,246.9075,0.0006668581746552857
4,15,4015,Lake Havasu City,2008,-30,196281,206.45749999999998,-0.0001528420988277011
4,15,4015,Lake Havasu City,2009,868,194825,174.1325,0.004455280379828051
4,15,4015,Lake Havasu City,2010,1137,200181,150.8175,0.0056798597269471125
4,15,4015,Lake Havasu City,2011,500,202351,141.5075,0.002470953936476716
4,15,4015,Lake Havasu City,2012,1011,203334,145.685,0.004972114845525097
4,15,4015,Lake Havasu City,2013,1118,203030,156.385,0.005506575382948332
4,15,4015,Lake Havasu City,2014,1016,203361,169.3625,0.004996041522219108
4,15,4015,Lake Havasu City,2015,2202,204737,182.7975,0.010755261628332935
4,15,4015,Lake Havasu City,2016,4257,205249,193.1725,0.020740661343051612
4,15,4015,Lake Havasu City,2017,3526,207200,208.48250000000002,0.017017374517374517
4,15,4015,Lake Havasu City,2018,3583,209550,230.0225,0.017098544500119304
4,15,4015,Lake Havasu City,2019,5017,212181,248.24,0.02364490694265745
4,19,4019,Tucson,2005,8755,902720,201.775,0.00969846685572492
4,19,4019,Tucson,2006,5997,946362,234.5375,0.006336898565242476
4,19,4019,Tucson,2007,2927,967089,234.4225,0.00302660871956976
4,19,4019,Tucson,2008,1084,1012018,211.7725,0.0010711271933898409
4,19,4019,Tucson,2009,-581,1020200,187.4375,-0.0005694961772201529
4,19,4019,Tucson,2010,-1465,982154,169.3475,-0.0014916194405358019
4,19,4019,Tucson,2011,-1204,989569,152.0675,-0.0012166913070235628
4,19,4019,Tucson,2012,-1832,992394,149.345,-0.0018460409877528482
4,19,4019,Tucson,2013,-722,996554,157.6725,-0.0007244966153364494
4,19,4019,Tucson,2014,138,1004516,166.975,0.0001373795937546042
4,19,4019,Tucson,2015,1466,1010025,171.85250000000002,0.001451449221553922
4,19,4019,Tucson,2016,6570,1016206,180.60999999999999,0.006465224570608715
4,19,4019,Tucson,2017,6433,1022769,193.825,0.006289787821101344
4,19,4019,Tucson,2018,6274,1039073,206.0675,0.006038074322015874
4,19,4019,Tucson,2019,7005,1047279,219.6475,0.006688762020435815
4,25,4025,Prescott Valley,2005,6491,194928,211.8775,0.03329947467782976
4,25,4025,Prescott Valley,2006,3858,208014,249.395,0.018546828578845653
4,25,4025,Prescott Valley,2007,1752,212635,247.355,0.008239471394643403
4,25,4025,Prescott Valley,2008,10,215503,220.33749999999998,4.640306631462207e-05
4,25,4025,Prescott Valley,2009,287,215686,187.38,0.0013306380571757091
4,25,4025,Prescott Valley,2010,267,211061,161.4,0.001265037121969478
4,25,4025,Prescott Valley,2011,2406,211888,147.09,0.011355055501019406
4,25,4025,Prescott Valley,2012,3325,212637,149.43,0.015636977572106452
4,25,4025,Prescott Valley,2013,3218,215133,164.14000000000001,0.014958188655389922
4,25,4025,Prescott Valley,2014,1991,218844,179.9675,0.00909780482901062
4,25,4025,Prescott Valley,2015,3915,222255,194.16750000000002,0.017614901801984207
4,25,4025,Prescott Valley,2016,6478,225562,207.2825,0.028719376490720955
4,25,4025,Prescott Valley,2017,4904,228168,226.5025,0.02149293503032853
4,25,4025,Prescott Valley,2018,4156,231993,246.6925,0.01791433362213515
4,25,4025,Prescott Valley,2019,6519,235099,262.2925,0.027728744061012594
4,27,4027,Yuma,2005,2327,175793,198.3025,0.013237159613864033
4,27,4027,Yuma,2006,1484,187555,232.8025,0.007912345711924501
4,27,4027,Yuma,2007,1675,190557,230.1775,0.00879002083366132
4,27,4027,Yuma,2008,683,194322,208.98250000000002,0.003514784738732619
4,27,4027,Yuma,2009,1026,196972,184.85,0.00520886217330382
4,27,4027,Yuma,2010,101,196509,164.8125,0.0005139713702680285
4,27,4027,Yuma,2011,-1490,200870,148.5725,-0.007417732862050082
4,27,4027,Yuma,2012,-1357,200022,146.175,-0.00678425373208947
4,27,4027,Yuma,2013,-1545,201201,152.4825,-0.007678888275903201
4,27,4027,Yuma,2014,-1548,203247,157.085,-0.00761634858079086
4,27,4027,Yuma,2015,-639,204275,164.8225,-0.0031281360910537267
4,27,4027,Yuma,2016,258,205631,171.01999999999998,0.0012546746356337322
4,27,4027,Yuma,2017,313,207534,177.55,0.0015081866103867317
4,27,4027,Yuma,2018,724,212128,183.95999999999998,0.003413033640066375
4,27,4027,Yuma,2019,1790,213787,193.5225,0.008372819675658482
5,31,5031,Jonesboro,2005,683,84288,141.39249999999998,0.008103170083523159
5,31,5031,Jonesboro,2006,765,88244,145.8825,0.008669144644395086
5,31,5031,Jonesboro,2007,821,91552,147.135,0.008967581265291857
5,31,5031,Jonesboro,2008,804,92640,148.6,0.008678756476683938
5,31,5031,Jonesboro,2009,280,95457,150.2975,0.002933257906701447
5,31,5031,Jonesboro,2010,479,96771,149.38,0.004949830011057032
5,31,5031,Jonesboro,2011,191,98315,150.0525,0.0019427350862025123
5,31,5031,Jonesboro,2012,619,99735,153.8225,0.006206447084774653
5,31,5031,Jonesboro,2013,-145,101488,156.185,-0.001428740343685953
5,31,5031,Jonesboro,2014,682,102518,156.3625,0.0066524902943873275
5,31,5031,Jonesboro,2015,231,104354,160.5425,0.0022136190275408706
5,31,5031,Jonesboro,2016,43,105835,164.5075,0.0004062928142863892
5,31,5031,Jonesboro,2017,490,107115,170.135,0.0045745227092377355
5,31,5031,Jonesboro,2018,153,108558,175.89499999999998,0.001409384844967667
5,31,5031,Jonesboro,2019,441,110332,180.3125,0.0039970271544066995
5,51,5051,Hot Springs,2005,1421,91690,158.425,0.015497873268622533
5,51,5051,Hot Springs,2006,831,95164,171.1225,0.008732293724517675
5,51,5051,Hot Springs,2007,863,96371,184.1175,0.008954976082016375
5,51,5051,Hot Springs,2008,718,97465,186.785,0.00736674703739804
5,51,5051,Hot Springs,2009,513,98479,183.1025,0.005209232425187096
5,51,5051,Hot Springs,2010,755,96145,174.95999999999998,0.007852722450465442
5,51,5051,Hot Springs,2011,260,97124,173.58249999999998,0.002676990239281743
5,51,5051,Hot Springs,2012,726,96903,174.60750000000002,0.007492028110584812
5,51,5051,Hot Springs,2013,419,97173,174.365,0.004311897337737849
5,51,5051,Hot Springs,2014,8,97322,174.03,8.220135221224389e-05
5,51,5051,Hot Springs,2015,427,97177,179.6775,0.0043940438581145744
5,51,5051,Hot Springs,2016,855,97477,179.0375,0.008771299896385814
5,51,5051,Hot Springs,2017,727,98658,187.735,0.007368890510652963
5,51,5051,Hot Springs,2018,415,99154,194.31,0.004185408556387034
5,51,5051,Hot Springs,2019,776,99386,203.8,0.007807940756243334
5,69,5069,Pine Bluff,2005,-628,76258,147.41750000000002,-0.008235201552623988
5,69,5069,Pine Bluff,2006,-1238,80655,157.0775,-0.015349327382059389
5,69,5069,Pine Bluff,2007,-643,78986,162.32999999999998,-0.008140683159040842
5,69,5069,Pine Bluff,2008,-729,78373,165.0625,-0.009301672769959041
5,69,5069,Pine Bluff,2009,-483,78705,162.985,-0.00613684009910425
5,69,5069,Pine Bluff,2010,-1102,77358,163.2625,-0.014245456190697794
5,69,5069,Pine Bluff,2011,-505,76246,157.79,-0.006623298271384729
5,69,5069,Pine Bluff,2012,-1469,74723,157.735,-0.01965927492204542
5,69,5069,Pine Bluff,2013,-613,73191,156.5275,-0.008375346695631976
5,69,5069,Pine Bluff,2014,-739,72297,158.7625,-0.01022172427624936
5,69,5069,Pine Bluff,2015,-1200,71565,161.8375,-0.016767973171242925
5,69,5069,Pine Bluff,2016,-1360,70016,159.0625,-0.01942413162705667
5,69,5069,Pine Bluff,2017,-850,69115,163.195,-0.012298343340808798
5,69,5069,Pine Bluff,2018,-1082,68114,167.5525,-0.015885133746366385
5,69,5069,Pine Bluff,2019,-641,66824,177.2775,-0.009592362025619538
5,119,5119,Little Rock,2005,-813,358234,151.6825,-0.0022694663264793405
5,119,5119,Little Rock,2006,-709,367319,160.04,-0.0019302023581682407
5,119,5119,Little Rock,2007,-634,373911,165.215,-0.0016955906619489664
5,119,5119,Little Rock,2008,-601,376797,165.8625,-0.001595023314941467
5,119,5119,Little Rock,2009,-669,381904,165.745,-0.0017517491306715824
5,119,5119,Little Rock,2010,-299,383632,164.10750000000002,-0.0007793927513867456
5,119,5119,Little Rock,2011,-1367,386299,162.5175,-0.0035387096523677255
5,119,5119,Little Rock,2012,-2714,388953,163.765,-0.006977706818047425
5,119,5119,Little Rock,2013,-2183,391284,165.315,-0.005579067889308021
5,119,5119,Little Rock,2014,-3358,392702,165.76749999999998,-0.00855101323649994
5,119,5119,Little Rock,2015,-2797,392664,168.9525,-0.007123138357476112
5,119,5119,Little Rock,2016,-5020,393250,172.51,-0.012765416401780038
5,119,5119,Little Rock,2017,-3532,393956,176.8825,-0.008965468224877905
5,119,5119,Little Rock,2018,-1467,392680,179.79,-0.003735866354283386
5,119,5119,Little Rock,2019,-1671,391911,185.41,-0.00426372314122339
5,131,5131,Fort Smith,2005,456,116426,147.41500000000002,0.003916650919897617
5,131,5131,Fort Smith,2006,9,120322,155.6475,7.479928857565533e-05
