county_fips,avg_net_migration_rate,percentile
18005,8.66008723081879e-05,61.125319693094625
18035,-0.0054472446387468,15.856777493606138
18039,-0.0029198073186869817,34.271099744245525
18067,-0.0030826611624731578,32.48081841432225
18089,-0.0010271518293900616,52.17391304347826
18091,3.383135591384145e-06,60.61381074168798
18097,-0.006284845364110223,11.76470588235294
18105,-0.003734486114352296,29.15601023017903
18141,-0.0034001140576117397,30.69053708439898
18157,-0.003694300076859227,29.411764705882355
18163,-0.0026381880338094683,37.084398976982094
18167,-0.004694491005190973,21.22762148337596
19013,-0.005705760648376943,14.578005115089516
19061,-0.00041495404842081053,56.77749360613811
19103,-0.004274291526438541,25.575447570332482
19113,0.0008722415539964491,65.21739130434783
19153,0.00244313700335518,72.89002557544757
19163,0.0036164505661335227,78.51662404092072
19169,-0.008073585304694196,6.3938618925831205
19193,-0.0045974260212344265,21.994884910485936
20045,-0.002809319250568834,35.80562659846547
20161,-0.01632871450491157,0.5115089514066496
20173,-0.0021869763950292825,40.66496163682864
20177,-0.002450449878027287,38.36317135549872
21059,0.0013113930690146697,67.51918158567774
21067,-0.0031951625276130935,31.713554987212277
21093,0.002220609972492053,72.1227621483376
21111,-0.0026475962208467397,36.828644501278774
21227,0.0031492980264045383,75.95907928388746
22017,-0.006015446022087419,13.554987212276215
22019,-0.001161484883880605,50.127877237851656
22033,-0.0053394404111084355,16.624040920716112
22055,0.0016688397609843576,70.076726342711
22071,-0.008169788446664463,6.138107416879795
22073,-0.0036554336360104358,29.923273657289002
22079,-0.00245032407150404,38.61892583120204
22105,0.006731487003272082,88.7468030690537
22109,-0.005038469203611966,18.925831202046037
23001,-0.002167573552378813,40.92071611253197
23005,0.001231764496120564,67.0076726342711
23019,-0.0013537147640616865,47.570332480818415
24001,-0.00168269009008784,45.26854219948849
24021,0.006296837783569118,86.44501278772378
24037,0.0034806886661764482,78.00511508951406
24043,0.0021793945169749137,71.61125319693095
24045,-0.0006045139544627093,55.24296675191815
24510,-0.011363283599327817,2.557544757033248
25001,0.004242969993002849,80.81841432225065
25003,-0.0015420342501100972,46.547314578005114
25013,-0.004217797316089455,26.08695652173913
25017,-0.004501348626308007,23.017902813299234
25025,-0.014328593740109277,2.0460358056265986
25027,-0.0013332150479368374,47.82608695652174
26017,-0.00287421258938263,35.0383631713555
26021,-0.0034278977273918183,30.434782608695656
26025,-0.004005513837406241,27.877237851662407
26049,-0.005781119512145747,14.066496163682865
26065,-0.008221838887988888,5.626598465473146
26075,-0.0019417511370168102,42.710997442455245
26077,-0.0024039509295102307,39.130434782608695
26081,-0.002963689372715939,33.75959079283887
26099,-0.00021572037468934542,57.54475703324808
26111,-0.0016724578032640649,45.52429667519181
26115,-2.1095347526429997e-05,59.846547314578004
26121,-0.00047817319529175914,56.26598465473146
26145,-0.005865161004624562,13.810741687979538
26161,-0.005610333660370877,15.34526854219949
26163,-0.008899834060915428,4.859335038363171
27013,-0.004184536225040138,26.854219948849106
27053,-0.004931105280537769,19.69309462915601
27109,-0.001263620634764867,48.84910485933504
27137,-0.0010062972644371967,52.42966751918159
27145,-0.002010907152025882,42.19948849104859
28035,-0.004831780985052181,20.460358056265985
28047,-0.0030576899351992394,32.73657289002558
28049,-0.010099787454889615,3.8363171355498724
29019,-0.0011511435274710216,51.150895140664964
29021,-0.003980440881361066,28.13299232736573
29031,0.00026242838137905013,62.40409207161125
29051,-0.0022081939103129325,40.40920716112532
29077,-0.0002911568279041708,57.289002557544755
29095,-0.002581324312273939,37.59590792838875
29097,0.0014049761629723369,68.03069053708441
29510,-0.014360717337189622,1.7902813299232736
30013,-0.006681962756566078,10.485933503836318
30063,0.001623642226201568,69.56521739130434
30111,0.0040119440789659075,80.30690537084399
31055,-0.0016898031599408342,45.012787723785166
31109,-0.0017365376150181107,44.50127877237852
32003,0.007760035223282889,90.7928388746803
32031,0.004270273314437142,81.07416879795396
33011,-0.0018233779396188033,43.47826086956522
33015,0.003998821564544533,80.05115089514067
34001,-0.005054868662116264,18.67007672634271
34007,-0.004249204788264635,25.831202046035806
34009,0.000288609649800759,62.65984654731458
34011,-0.005069339287902541,18.414322250639387
34013,-0.007370824535400611,8.184143222506394
34021,-0.005109729247865815,17.647058823529413
34023,-0.007323420987652138,8.439897698209718
35001,-0.0014984020198020897,46.80306905370844
35013,0.0011406836272751522,66.24040920716112
35045,-0.010620095931441247,3.0690537084398977
35049,0.0032917298626974835,77.49360613810742
36001,-0.0046290162051843406,21.73913043478261
36007,-0.00511008941928824,17.391304347826086
36015,-0.0030293115250225548,32.992327365728904
36027,-0.0008809561687451796,53.70843989769821
36029,-0.002959226455864042,34.015345268542205
36045,-0.015192227933418184,1.278772378516624
36055,-0.004447777286682217,23.52941176470588
36059,-0.0021612681070570295,41.432225063938624
36061,-0.015559574100594815,1.0230179028132993
36065,-0.0041814827806758706,27.10997442455243
36067,-0.004585847154773411,22.25063938618926
36109,-0.006052973659012765,13.299232736572892
36111,-0.0011610937477997219,50.38363171355499
36113,0.000867180665712902,64.9616368286445
37001,0.009003766475380632,92.8388746803069
37021,0.006607375304749643,87.46803069053708
