statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
02,AK,ALASKA,2,44096,72245,860400,793199,15005,20059,238539,276818,9954,18464,194742,179500,4957,11436,106730,88734,4614,8659,102893,82556,4422,6585,104704,78034,5144,7042,112788,87555,38967,64582,766723,701619,12494,16843,200259,231089,8542,16132,167290,154335,4489,10388,96107,80615,4282,8122,95754,76854,4212,6289,99569,74410,4948,6808,107741,84314,3525,5342,78197,63078,1600,2056,28882,28972,974,1620,22500,17726,331,743,8789,5825,259,434,7169,4428,206,284,6172,3568,155,205,4683,2556,3765,5521,67364,68055,1951,2475,29367,36004,1021,1640,19829,18366,315,714,7070,5525,216,352,4295,3705,129,180,3269,2246,133,160,3531,2205,1364,2142,26311,23524,560,741,8913,9724,391,692,7622,6798,153,334,3551,2593,116,185,2842,1996,81,116,1865,1377,63,74,1516,1034
02,AK,ALASKA,3,71115,132624,2461166,2608226,14682,22007,391109,503738,21114,42933,699088,777003,10780,26773,399277,407329,9198,17839,347950,344976,8785,13553,357309,330981,6556,9519,266431,244197,65708,122494,2289840,2417169,12987,19306,350282,447377,18966,38580,630402,699991,10046,24972,372138,380014,8792,17147,331732,330104,8532,13196,346131,321666,6385,9293,259153,238014,4142,7854,143392,144556,1366,2264,37194,44029,1586,3283,55466,56544,506,1227,20146,18882,290,513,13173,10584,243,353,11069,8985,151,214,6341,5529,3875,7501,119165,136085,1242,2055,28953,40764,1582,3310,49182,56429,527,1320,19666,19851,268,470,10395,9748,143,199,6326,5192,113,147,4640,4098,1532,2629,52161,54972,453,646,11874,15596,566,1043,19503,20582,207,481,7472,7462,138,222,5822,5123,110,158,4851,4122,58,79,2638,2083
02,AK,ALASKA,4,47218,97798,2759370,2915257,3239,5608,141877,194327,11451,25421,611542,701321,9298,24998,543483,573607,8536,17926,525639,530416,8278,13887,534994,515488,6416,9958,401833,400094,44878,92813,2634920,2772353,2979,5146,131903,178754,10563,23476,566925,647206,8771,23578,514229,541582,8231,17310,507332,511419,8054,13534,521401,501620,6280,9769,393129,391769,1707,3728,97610,104140,184,345,7947,10867,602,1374,31223,36444,356,1018,21638,21879,220,464,14250,13535,190,303,13087,11731,155,224,9463,9682,1458,3252,76065,88841,149,266,5367,8806,556,1278,27222,33746,343,975,18708,20851,192,404,11104,11930,127,205,7598,7938,91,124,6063,5568,882,1733,48383,54062,111,196,4606,6767,332,667,17394,20369,184,445,10545,11172,113,212,7202,7066,97,148,5994,5929,45,65,2639,2756
02,AK,ALASKA,5,33751,80246,2759712,2931264,1101,2010,68652,94181,6425,16697,477451,555590,7017,21953,569795,610837,6995,17185,592777,609260,7000,13258,606661,608378,5213,9143,444373,453016,32453,77231,2664423,2819030,1006,1849,63286,85939,6030,15793,450720,521525,6676,20930,543855,581218,6785,16707,575997,591109,6825,12941,593078,593380,5131,9011,437485,445857,935,2163,75204,80772,43,80,2480,3659,256,665,17934,21833,204,618,16149,17819,143,294,12389,12315,166,306,15404,14468,123,200,10845,10673,769,1879,56076,66478,41,66,2140,3532,224,524,14839,19259,230,730,17457,19991,120,289,9314,10367,102,193,7888,8767,52,77,4435,4559,529,1136,39212,45756,54,95,3226,4709,171,380,11891,14806,111,293,8483,9627,90,189,7465,7783,73,124,5693,6230,30,55,2451,2599
02,AK,ALASKA,6,53287,141173,6704966,7224412,564,1086,51024,70631,6804,19447,735635,883454,10947,37914,1337884,1474486,13601,38618,1783181,1871055,13345,28947,1757027,1839432,8026,15161,1040212,1085352,51710,137316,6524202,7014152,504,985,45170,62506,6450,18600,701671,837933,10590,36804,1297023,1427074,13216,37616,1735301,1819042,13056,28389,1722965,1800283,7894,14922,1022069,1067312,1233,3045,154115,166633,32,50,3450,4643,217,549,23042,28091,254,847,29844,33613,280,720,34506,38457,271,545,39125,37458,179,334,24146,24369,906,2247,102835,121011,27,43,2703,3946,201,485,18293,26086,206,634,22936,27161,226,613,28614,30639,170,332,19901,22750,76,140,10386,10426,671,1610,77928,89248,33,58,3150,4179,153,362,15669,19434,151,476,17924,20249,159,389,19266,21373,119,226,14160,16398,56,99,7756,7613
02,AK,ALASKA,7,14294,38126,4793569,5706344,37,86,7817,15759,769,2114,173857,231401,2309,8396,686046,848018,3921,12032,1306263,1545205,4686,10569,1653491,1936805,2572,4929,966092,1129154,13897,37063,4669521,5546182,37,86,7817,15759,710,1970,160318,213188,2237,8132,666634,822806,3807,11696,1274122,1502410,4578,10329,1607141,1881379,2528,4850,953487,1110638,386,945,106011,138093,0,0,0,0,21,66,4076,5664,64,210,15069,19938,89,235,26118,31769,140,299,44043,54213,72,135,16703,26508,272,746,93312,118027,0,0,0,0,44,105,10482,14216,50,191,15341,19886,83,253,24339,31099,69,152,34091,40628,26,45,9056,12196,125,317,30735,42134,0,0,0,0,15,39,3055,3996,22,73,4070,5325,31,83,7801,11695,39,88,12259,14796,18,34,3548,6319
04,AZ,ARIZONA,0,2298512,5081992,143629838,152961189,324410,699091,7651825,8835327,396062,879141,16099773,17943590,373007,1090776,25826890,27586947,389865,972499,31432582,33169196,365745,703738,31123260,32193966,449423,736747,31495506,33232160,2196549,4887512,137984188,146985848,301504,661988,7175267,8281259,370149,828021,15173594,16900427,358407,1053197,25000574,26657796,377642,946740,30522125,32245697,353953,683521,29863320,30952638,434894,714045,30249305,31948029,62626,118588,3213180,3520140,15460,25482,340599,399047,16780,32118,637647,718008,9282,23851,560611,610737,7252,15351,565209,619267,5854,9942,493169,532065,7998,11844,615942,641014,72492,135315,4456580,4703952,15182,24114,332206,383457,18205,34579,683756,770090,10168,25601,618089,710739,8717,18151,708773,719483,8814,15083,1058746,1029278,11406,17787,1055009,1090903,29471,59165,1189069,1271388,7724,12989,144351,170610,7708,16541,242422,273073,4432,11978,208226,218411,3506,7608,201684,204016,2978,5134,201193,212050,3123,4915,191191,193227
04,AZ,ARIZONA,1,186305,294400,2204819,1086562,40683,63030,407754,265745,30116,51928,355252,186417,17841,36060,230319,109694,19552,33443,253234,115164,24146,35216,329002,132045,53967,74723,629254,277495,172205,272865,2017415,1002385,36103,56631,360657,236579,26528,45919,310158,164524,16283,33097,206764,100424,18177,31268,232187,107218,22934,33560,307594,125290,52180,72390,600052,268347,8740,13038,121935,52800,2960,4067,33087,19047,2179,3459,29277,13170,1016,1947,14930,6207,822,1267,13554,4924,664,897,14149,3666,1099,1401,16936,5783,9998,14981,135995,59204,3054,4181,31992,19376,2552,4147,33168,15492,1107,2056,16976,6570,1027,1596,16054,5889,903,1246,15907,4925,1355,1755,21896,6951,4102,6554,51407,24972,1526,2218,15104,9790,1036,1862,11925,6400,451,907,6579,2699,348,579,4992,2056,309,410,5500,1829,432,578,7305,2196
04,AZ,ARIZONA,2,534739,1080480,10080137,9418433,156319,316215,2476030,2759966,103567,220520,1849215,1845824,63199,165996,1231208,1123002,61096,136240,1239523,1094568,56623,100958,1261317,1002611,93935,140551,2022841,1592460,503827,1025422,9477458,8887896,145122,298754,2300971,2567562,95362,204660,1695152,1704277,59471,156975,1151643,1059634,58339,130865,1178204,1047306,54482,97654,1203646,965411,91051,136514,1947840,1543703,18785,32709,368951,322717,7230,11349,116388,125837,4967,9299,94667,85718,2070,4879,50008,34901,1595,3021,35992,26947,1171,1775,28354,19974,1752,2386,43540,29338,21332,36987,428354,366685,7377,11266,117938,127630,5672,10521,108502,97719,2581,6064,56617,43779,1949,3700,43639,33462,1575,2387,44181,27258,2178,3049,57474,36834,9580,18071,174324,163851,3820,6195,57119,64773,2533,5339,45560,43826,1147,2957,22948,19588,808,1675,17679,13799,566,917,13490,9941,706,988,17526,11922
04,AZ,ARIZONA,3,638801,1367453,22432357,23001753,100335,246710,2770174,3353323,146278,303749,4762745,5240540,106485,277504,3852626,3916581,102809,230605,3835588,3783581,89172,158307,3541020,3291800,93722,150578,3670202,3415925,612975,1318154,21531577,22085264,94851,236710,2627892,3170304,137941,287712,4493870,4943478,102703,268279,3709001,3779156,99866,224728,3716692,3677318,86668,154347,3431360,3200199,90946,146378,3552759,3314806,15811,30171,541826,561566,3920,7515,103229,131470,5072,9429,163905,181375,2242,5556,86120,82862,1645,3258,64196,58873,1286,2023,56006,47317,1646,2390,68368,59667,17520,32682,626262,623027,3552,6398,92945,118313,5709,10651,187056,204216,2456,5870,95944,89304,1961,3883,79982,70515,1735,2713,79978,63912,2107,3167,90354,76765,8306,16617,274517,293461,1932,3602,49336,64705,2628,5386,81817,92845,1326,3355,47679,48121,982,1994,38913,35747,769,1247,29681,27688,669,1033,27089,24353
04,AZ,ARIZONA,4,342239,775997,20334392,21053666,16915,44134,813906,1013825,59651,145229,3230932,3636095,65029,190386,3864508,4007385,66527,160671,4073524,4100937,63599,120263,4025970,3928416,70518,115314,4325549,4367005,330239,751242,19636940,20319143,15837,42133,766330,949438,56526,138320,3067915,3445899,62860,184496,3739105,3874804,64795,156948,3964495,3993925,61868,117325,3911381,3822123,68353,112020,4187711,4232950,7523,14985,429765,461552,813,1404,33822,49119,2306,4676,120781,140837,1374,3589,81941,84394,973,2094,63849,60213,864,1481,55809,53205,1193,1741,73561,73781,8572,16886,502221,524774,740,1301,33033,44584,2244,4715,117129,136624,1469,3817,84449,89493,1147,2384,73101,70976,1242,2073,83504,76113,1730,2596,111002,106981,3428,7869,195230,209749,338,700,14542,19803,881,2194,45887,53570,700,2073,40952,43086,585,1339,35928,36035,489,865,31084,30179,435,698,26835,27073
04,AZ,ARIZONA,5,220124,548173,18282968,19066735,5180,14137,365479,441474,29579,81121,2228722,2543918,44937,149427,3709145,3898010,45569,121752,3870554,3953344,44003,90054,3828316,3816287,50856,91682,4280749,4413698,213151,532900,17718571,18463471,4857,13479,346278,413860,28186,77836,2131455,2424390,43576,145475,3602378,3780230,44461,119258,3775128,3857447,42820,87929,3722618,3713598,49251,88923,4140712,4273942,4367,9783,339681,376609,279,554,17056,23863,1131,2562,78972,97078,941,2790,74818,81289,629,1500,52249,54502,575,1065,48111,49709,812,1312,68473,70166,5174,10905,422778,447960,250,490,14876,21416,1026,2268,71333,88113,948,2642,74957,82197,783,1736,68739,67816,903,1611,81346,78327,1264,2158,111524,110087,1799,4368,141617,155304,73,168,4323,6197,367,1017,25933,31413,413,1310,31809,35582,325,758,26686,28080,280,514,24352,24361,341,601,28512,29668
04,AZ,ARIZONA,6,287513,768941,36302916,38557428,4048,12108,456352,535818,23618,67374,2578751,3034989,59073,210603,7329146,7892878,69789,209403,9095028,9461139,64998,144564,8536623,8806628,65987,124889,8307013,8825975,278789,748517,35199824,37376949,3850,11626,436034,508971,22532,64775,2471220,2894304,57554,205677,7151365,7689182,68186,205273,8886036,9241323,63009,140527,8246291,8534293,63658,120639,8008876,8508873,5323,12668,638744,719521,198,450,19399,25703,964,2264,98353,126963,1217,3713,146252,164410,1058,2706,131956,145366,843,1714,110517,116525,1043,1821,132265,140550,6888,15719,882647,935367,163,376,16394,21506,844,1911,83693,109939,1179,3738,140268,159441,1227,3078,162577,169751,1575,3175,236788,215379,1900,3441,242924,259348,1836,4705,220444,245111,35,106,3923,5340,242,688,23837,30744,340,1188,37512,44254,376,1052,46413,50063,414,862,53544,56954,429,809,55212,57753
04,AZ,ARIZONA,7,88791,246548,33992245,40776608,930,2757,362127,465172,3253,9220,1094152,1455804,16443,60800,5609935,6639393,24523,80385,9065128,10660460,23204,54376,9601008,11216177,20438,39010,8259893,10339599,85363,238412,32402399,38850738,884,2655,337102,434542,3074,8799,1003820,1323551,15960,59198,5440314,6374362,23818,78400,8769380,10321156,22172,52179,9040428,10591720,19455,37181,7811351,9805405,2077,5234,772275,1025372,60,143,17614,24005,161,429,51690,72865,422,1377,106540,156669,530,1505,203411,268439,451,987,180219,241665,453,793,212798,261726,3008,7155,1458320,1746932,46,102,25024,30629,158,366,82871,117982,428,1414,148874,239953,623,1774,264678,301070,881,1878,517039,563362,872,1621,419832,493934,420,981,131526,178937,0,0,0,0,21,55,7460,14270,55,188,20746,25077,82,211,31069,38233,151,319,43539,61095,111,208,28709,40259
05,AR,ARKANSAS,0,996313,2233007,57220448,61508163,118400,235931,2462446,2921176,175710,427303,7000011,7882377,176889,518654,10493220,11266076,180320,433972,12574801,13297218,165525,316411,12044913,12573629,179469,300736,12645056,13567684,942118,2123805,55185027,59340568,103535,210005,2191556,2596644,159966,393281,6522677,7342181,167618,495354,10097875,10845947,173805,420691,12210410,12936075,161310,309150,11749259,12278156,175884,295324,12413248,13341562,23133,45660,958906,1077783,6320,10842,124222,150788,6690,13933,217804,250401,3722,9450,189738,198308,2696,5540,166852,181499,1767,3016,128260,133756,1938,2879,132027,163030,21973,44089,955140,995353,5461,9288,107652,124008,6241,13410,202271,231754,3764,9651,179488,195384,2712,5542,185389,171101,1992,3433,152126,152345,1803,2765,128211,120758,32222,65113,1080280,1172240,9404,16638,163236,200522,9503,20612,275062,308441,5507,13649,215856,224743,3803,7739,179001,190042,2223,3828,143526,143126,1782,2647,103596,105363
