statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
02,AK,Alaska,2,43124,71720,945129,774229,12971,16965,223704,238474,10277,19135,220312,185154,4997,11994,117390,89939,4456,8677,110642,80259,4706,7087,124343,82916,5717,7862,148735,97485,37312,62784,826200,669092,10550,13825,184481,193703,8516,16152,183466,153441,4413,10703,103728,79695,4058,7983,99968,73121,4394,6675,114772,77367,5381,7446,139782,91762,4325,6682,106717,78131,1771,2328,35157,32363,1312,2156,33369,24007,422,959,12012,7468,309,542,9665,5448,269,373,8724,4724,242,324,7787,4118,4288,6514,84710,78529,1883,2439,29435,35444,1293,2138,26260,23579,389,878,8899,6846,282,502,7148,5051,205,272,6575,3581,236,285,6392,4026,1524,2422,34218,26607,538,701,9787,9326,468,845,10585,8133,195,413,4763,3397,116,192,3525,2086,107,140,2995,1967,100,131,2561,1695
02,AK,Alaska,3,70632,130698,2682886,2590240,13803,19924,398681,471906,21042,41676,752586,774346,10888,27084,438388,411476,8816,17543,367019,331452,9033,14164,403308,339283,7050,10307,322901,261775,62583,114831,2404177,2300246,11510,16229,337055,394737,17720,34442,638216,652934,9762,24230,392113,368323,8256,16504,344459,310719,8607,13551,384854,323611,6728,9875,307477,249919,7806,15816,299143,280291,2359,3893,69810,77331,3230,7324,122998,118802,1018,2667,45865,39524,459,861,22864,16972,444,645,22891,16743,296,426,14713,10917,5905,12083,195748,210986,1742,2939,44510,57780,2519,5664,83957,91664,775,2088,31411,29691,367,702,14075,13395,280,392,11663,10248,222,298,10129,8207,2144,3784,82960,79006,551,756,17114,19388,803,1570,30413,29747,351,766,14863,13461,193,337,8484,7337,146,221,6790,5424,100,134,5294,3647
02,AK,Alaska,4,46504,96471,2939069,2871483,2834,4753,136351,168904,11330,24950,649583,692053,9332,25449,589175,576726,7806,16574,515916,486269,8286,14119,569608,515538,6916,10626,478434,431992,42358,87050,2694495,2617030,2445,4057,119756,145742,9687,21224,560901,591478,8314,22374,526222,513819,7315,15579,481412,455722,7937,13552,545067,494081,6660,10264,461135,416186,4192,9915,261813,258107,427,842,19080,25189,1693,4184,99599,104359,958,2943,60572,59441,446,918,32073,27571,397,622,30418,24686,271,406,20068,16858,2746,6585,156970,168423,224,427,8672,13284,1102,2629,57038,67301,735,2315,44834,45372,296,617,19370,18494,219,360,15966,13467,170,237,11087,10501,1400,2836,87603,86030,165,269,7922,9876,541,1097,31643,33273,283,760,18118,17533,195,378,15133,12052,130,207,8575,7989,86,125,6211,5303
02,AK,Alaska,5,32549,76981,2880958,2824373,873,1625,59178,74562,5942,15367,477512,512491,6758,21365,586141,587759,6312,15496,570397,549145,6829,12915,641388,593750,5835,10213,546339,506663,30252,70976,2694168,2626250,776,1439,53452,66404,5166,13358,419493,445896,6123,19213,535059,532660,5930,14561,535887,516076,6571,12439,617630,571332,5686,9966,532645,493879,2522,6679,217675,218097,80,166,5426,6797,789,2211,62299,67591,719,2418,62386,62453,401,961,35866,34913,318,559,31762,27624,215,364,19934,18716,1465,4036,116021,126487,44,87,2305,3738,493,1317,35248,42174,444,1595,35027,38605,230,578,20564,19952,156,303,13577,13519,98,156,9298,8496,832,1969,70768,71635,53,99,3420,4419,283,692,22771,24421,191,557,16054,16492,152,357,13945,13116,102,173,10180,8898,51,91,4395,4287
02,AK,Alaska,6,51588,136884,7020666,7008673,476,945,44622,57766,6407,18198,757263,836140,10604,37160,1390121,1435110,12492,36154,1746904,1727930,12773,27718,1819774,1756376,8836,16709,1261979,1195349,48891,129771,6692700,6650445,429,851,40799,52040,5817,16702,695089,760129,9862,34656,1304359,1337593,11876,34483,1668260,1644765,12294,26750,1755242,1691142,8613,16329,1228949,1164773,3166,8660,410892,423328,40,67,3444,5126,653,1813,74189,84240,869,3080,108051,114940,620,1729,84601,84558,617,1275,85781,84396,367,696,54825,50065,1622,4409,192788,213771,20,36,1644,2425,366,903,36745,46717,484,1696,54590,63296,366,1015,45642,48752,260,538,34119,35360,126,221,20046,17218,1075,2704,135177,144457,27,58,2178,3300,224,593,25428,29293,258,808,31172,34220,250,656,33001,34412,219,430,30412,29872,97,159,12982,13356
02,AK,Alaska,7,14116,37864,5316497,5616288,14,25,5095,6762,659,1852,159664,198321,2363,8555,764673,864088,3762,11700,1443566,1529574,4508,10335,1774087,1868348,2810,5397,1169409,1149193,13542,36296,5147266,5423301,14,25,5095,6762,582,1651,144558,175312,2227,8099,728475,822798,3616,11253,1397389,1480181,4353,9983,1727926,1812485,2750,5285,1143821,1125761,816,2202,243260,276132,0,0,0,0,80,204,19164,22080,167,602,47448,54851,195,613,62628,65097,249,538,75395,90230,125,245,38624,43871,382,1090,112345,129006,0,0,0,0,53,146,10499,16521,102,354,28147,31131,104,323,32920,35643,86,199,26242,32137,37,68,14535,13573,192,478,56886,63979,0,0,0,0,24,55,4606,6487,34,102,8051,10158,42,124,13257,13749,69,153,19918,23726,23,44,11052,9858
04,AZ,Arizona,0,2412437,5229331,164123973,168641291,247569,382998,5192472,6240757,449670,996154,18832815,20909867,415448,1243144,29211948,30822280,409635,1037014,35696781,36871056,394688,759305,36826848,36424123,495427,810716,38363105,37373206,2215458,4843444,151471818,155613060,216903,339145,4545484,5470558,399136,893187,16687172,18491725,384792,1158783,27124861,28658654,385285,983580,33537178,34713640,367879,712275,33999871,33693277,461463,756474,35577250,34585203,107268,206870,6309209,6639531,17704,24580,371756,465937,31386,61574,1446008,1632377,18232,50353,1316875,1437323,12521,27669,1117753,1126756,10857,18196,938175,916240,16568,24498,1118640,1060896,145564,281256,10202971,10437000,20770,29143,450822,533920,36680,72151,1642284,1857585,22163,60573,1629705,1679855,17986,39477,1749637,1729094,20779,36403,2374680,2281431,27186,43509,2355842,2355114,51415,104631,2449182,2591230,9896,14710,196165,236278,13854,30816,503358,560555,8493,23788,457381,483770,6364,13957,409965,428321,6030,10627,452296,449414,6778,10733,430013,432888
04,AZ,Arizona,1,185552,284978,2342963,1061998,32631,45195,335101,211571,30892,52121,373665,190742,17964,36452,242844,111258,18805,32163,255213,110190,25187,36377,366826,135672,60073,82670,769311,302562,165956,255788,2058543,947886,27619,38626,282168,179942,26247,44418,312359,162525,15835,32334,209862,98444,17079,29541,226603,100125,23129,33624,326507,124833,56047,77245,701042,282015,11079,16128,157430,64672,2821,3672,29645,17543,2694,4306,38045,16342,1164,2203,19174,7130,889,1350,15370,5369,1080,1442,17401,5915,2431,3155,37792,12371,14097,20543,215259,81248,3366,4306,36603,21009,3307,5328,44756,19879,1535,2858,25209,9215,1282,1896,22317,7396,1562,2057,31829,8117,3045,4098,54543,15630,5499,8647,69159,32862,1646,2263,16329,10619,1338,2375,16548,8338,594,1260,7772,3598,444,726,6292,2668,496,696,8489,2720,981,1327,13726,4917
04,AZ,Arizona,2,529106,1033818,10337760,9354967,117298,180865,1811717,2069966,115139,248077,2109737,2070192,73355,203704,1439683,1319249,63242,145238,1297967,1136037,59601,106179,1373642,1056962,100471,149755,2305012,1702559,482290,953322,9349120,8537574,103408,161633,1590735,1827094,102313,223619,1857374,1843572,67725,189793,1316248,1220531,59178,137486,1199262,1064537,55586,99978,1255762,987117,94080,140813,2129735,1594720,26265,44003,544964,458674,7788,10556,123473,136883,7385,13645,148667,130598,3169,7800,68545,55224,2198,4132,54320,38673,1952,2810,51776,33846,3773,5060,98179,63449,33285,55847,729135,581394,9330,12624,151399,163724,9169,16726,184818,161888,3986,9661,88828,69900,2951,5476,74574,51813,2989,4586,90786,51828,4860,6774,138729,82238,13531,24649,259504,235999,4560,6608,69582,79147,3657,7732,67544,64730,1644,4250,34606,28817,1113,2276,24130,19686,1026,1615,27093,18016,1531,2168,36547,25600
04,AZ,Arizona,3,675536,1391468,24056260,24383590,81220,127314,2143862,2715658,169481,355048,5531601,6077270,121540,335116,4351591,4454344,106141,241749,3970914,3902138,94668,168562,3797108,3494801,102486,163679,4261182,3739376,623720,1295288,22162055,22517160,71906,113403,1895698,2400897,152356,321486,4960329,5459017,113684,315598,4052931,4164681,100486,230935,3736903,3694866,89391,160276,3549350,3299794,95897,153590,3966841,3497904,28400,50839,1006418,1021995,5494,8003,142046,187399,10010,18638,333978,363559,4222,10205,162384,155390,2819,5349,112286,102890,2383,3636,108314,86594,3472,5008,147408,126161,36395,65973,1367894,1313116,6304,9362,169229,212995,12001,22779,405959,433958,5201,12656,202322,191890,3849,7328,165029,141094,3816,5872,188442,141399,5224,7976,236910,191779,15421,30207,526311,553312,3010,4549,78934,101766,5124,10783,165312,184295,2655,6862,96337,97772,1806,3486,68980,66177,1461,2414,59315,53607,1365,2113,57430,49692
04,AZ,Arizona,4,361983,799751,21953547,22254986,12382,21961,541711,735377,67923,160405,3687827,4137054,69792,203996,4143089,4292013,68165,163383,4190549,4199351,66518,124351,4317219,4107401,77203,125655,5073150,4783787,333581,740871,20223286,20510328,10544,18883,463550,625815,59828,142741,3253724,3643955,64575,189361,3825689,3971277,64336,155238,3944705,3963128,62368,117325,4028352,3850080,71930,117323,4707264,4456071,15509,31507,897936,953165,1132,1646,44656,68080,5308,11059,279464,325749,3080,8479,184751,189443,1884,3999,118485,116246,1643,2700,110909,101769,2462,3624,159668,151876,20987,42158,1297668,1291316,1292,2066,54590,77173,5988,12404,322203,365114,3629,10119,224138,223383,2683,5626,176236,166313,3140,5225,222487,194713,4255,6718,298011,264617,7415,16722,432592,453341,546,1012,23569,32388,2107,5260,111899,127984,1588,4516,93262,97352,1146,2519,69607,69909,1010,1801,66379,62607,1018,1614,67874,63097
04,AZ,Arizona,5,234102,571289,19874969,20283899,2747,5171,168041,232276,33676,89869,2549729,2899988,46995,154786,3889516,4076466,46855,124536,4026329,4065914,47277,95563,4193370,4100109,56552,101364,5047981,4909144,216338,530519,18370285,18746640,2315,4421,143721,195811,29769,80332,2262553,2564396,43374,143356,3586577,3762084,44262,118419,3798652,3841682,44121,89736,3901973,3826142,52497,94255,4676806,4556523,9703,22036,780321,839844,330,482,16147,27913,2962,6582,213813,255343,2290,7079,186668,199270,1343,3153,114603,116801,1131,2071,100688,98131,1647,2669,148398,142383,13628,30318,1165951,1179926,328,533,18628,27762,2954,6795,218075,253648,2704,8385,228943,235177,1885,4338,167884,163237,2454,4504,228187,212892,3303,5763,304232,287206,4136,10452,338733,357331,104,217,5691,8702,953,2742,69100,81942,917,3045,73995,79203,708,1779,59792,60994,702,1323,63210,61074,752,1346,66942,65414
04,AZ,Arizona,6,321239,853890,41976893,43219779,1074,2097,91157,136086,28432,79128,3136704,3660769,66272,236719,8340306,8886738,76901,231492,10206355,10484754,73058,161240,9956195,9956697,75502,143214,10246174,10094732,296927,794516,38845337,39929378,927,1838,79077,117837,24982,70350,2770810,3214067,61462,220786,7747139,8238776,72291,219110,9588714,9852815,67447,149838,9174579,9182451,69818,132594,9485014,9323430,12368,31415,1513309,1666027,121,192,9013,14941,2629,6285,272675,342769,3294,11028,398144,445397,2313,6377,303623,319587,1856,3710,250057,254907,2155,3823,279794,288422,19864,47810,2591077,2703029,117,198,10022,14594,2821,6973,301884,367575,3878,12641,482112,525924,3671,9816,501001,506835,4588,9277,648313,635638,4789,8905,647744,652460,4448,11564,540478,587371,30,61,2057,3654,629,1805,64009,79126,932,3292,111054,122038,939,2566,116638,125103,1023,2125,133302,138607,895,1715,113415,118841
04,AZ,Arizona,7,104919,294137,43581578,48082070,217,395,100879,139819,4127,11506,1443550,1873848,19530,72371,6804916,7682209,29526,98453,11749452,12972670,28379,67033,12822485,13572479,23140,44379,10660292,11841043,96646,273140,40463190,44424091,184,341,90531,123160,3641,10241,1270020,1604191,18137,67555,6386413,7202858,27653,92851,11042335,12196485,25837,61498,11763346,12422857,21194,40654,9910544,10874537,3944,10942,1408829,1635151,18,29,6773,13175,398,1059,159363,198014,1013,3559,297206,385466,1075,3309,399062,427187,812,1827,299026,335075,628,1159,247397,276231,7308,18607,2835984,3286968,33,54,10348,16658,440,1146,164586,255519,1230,4253,378151,424363,1665,4997,642593,692402,2230,4882,964634,1036842,1710,3275,675671,861181,965,2390,282402,371010,0,0,0,0,46,119,8943,14137,163,563,40352,54987,208,605,64523,83781,312,653,94505,112779,236,450,74077,105324
05,AR,Arkansas,0,999199,2222845,62322791,64727803,100050,165072,2017238,2401142,184200,448793,7555845,8668019,181751,541782,11579592,12091821,176881,432217,13602608,14055017,168673,321380,13140441,13069804,187644,313601,14427064,14441998,909790,2036327,58180700,60390459,81711,135483,1657605,1968047,157568,388769,6575426,7588270,165426,497123,10710700,11179095,165839,408073,12862236,13298115,159884,306089,12474764,12417565,179362,300790,13899967,13939364,37485,76870,1969053,2082096,7193,10879,140105,175089,11501,24423,455001,510589,6753,19183,448674,483294,4526,10247,364552,369350,3287,5694,266887,265257,4225,6444,293831,278514,39241,81766,2104147,2162063,6811,10686,135799,160421,11155,24833,447050,488764,7057,19703,431802,453466,5032,11355,397532,408546,4694,8168,399834,377449,4492,7021,292127,273414,50168,104752,2037943,2175279,11528,18903,223833,272672,15477,35191,533368,590983,9268,24956,437089,459259,6010,12789,342839,348355,4095,7123,265842,274788,3790,5790,234969,229219
