statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
10,DE,Delaware,7,21480,58025,8060203,9049037,12,35,3038,4213,728,1960,175008,240364,3278,11849,1053005,1173111,5521,18726,2005686,2395643,6261,14668,2661968,2844955,5680,10787,2161496,2390749,20295,55302,7627300,8584457,12,35,3038,4213,673,1840,165113,225707,3131,11404,1006480,1124771,5316,18143,1934315,2311259,5829,13743,2470389,2663434,5334,10137,2047962,2255071,712,1822,222507,280246,0,0,0,0,88,215,17604,25293,150,489,36693,47325,154,470,59135,71651,161,359,60440,75001,159,289,48633,60975,1076,2462,399861,425352,0,0,0,0,55,120,9894,14656,134,402,43369,44625,182,512,63812,74381,395,844,180876,168123,310,584,101908,123565,109,261,33041,39227,0,0,0,0,0,0,0,0,13,43,3154,3714,23,71,7559,10002,37,81,10702,13397,36,66,11624,12113
11,DC,District of Columbia,0,293329,477777,31209244,34555469,28956,36300,897441,1186410,95218,136833,6223414,7445177,59283,120361,6844360,7593264,38217,76746,6038213,6450724,32499,53211,5333983,5610100,39156,54326,5871831,6269791,264596,439374,29069948,32178624,22414,29105,688331,901013,81142,119255,5429809,6469932,55148,113260,6449995,7150131,36441,73477,5660139,6168624,31428,51439,5136129,5395983,38023,52838,5705543,6092937,30724,45106,2647276,2986818,5001,5723,173832,221953,14501,19576,995946,1189934,5676,10726,622144,697247,2420,4508,344021,349184,1581,2519,276985,241814,1545,2054,234346,286683,28733,38403,2139296,2376844,6542,7195,209109,285396,14076,17578,793605,975245,4135,7101,394365,443132,1776,3269,378074,282100,1071,1772,197853,214117,1133,1488,166288,176853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,1,15551,22327,202962,86482,2804,3948,30861,16648,4338,6710,60035,25013,2265,3835,31612,13057,1601,2342,22150,9046,1757,2212,22158,9394,2786,3280,36145,13322,13784,20129,178113,76651,2269,3310,25383,13621,3573,5780,49099,20748,2076,3566,28323,12042,1498,2192,20485,8445,1684,2118,20834,9012,2684,3163,33987,12780,1534,1968,22995,8560,435,524,5620,2481,569,751,8590,3180,227,325,3405,1295,119,155,1910,637,81,97,1548,433,103,116,1920,532,1767,2198,24848,9831,535,638,5477,3026,765,930,10935,4265,189,269,3289,1014,103,150,1664,601,73,94,1323,381,102,117,2158,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,2,39853,69873,775956,697314,7241,10792,113064,125744,12301,23129,228703,214954,6889,15783,138043,121182,4298,7912,90453,76045,3996,6040,89410,70591,5128,6217,116281,88796,35731,64174,691620,624241,5858,9143,88597,101199,10508,20647,192223,183019,6450,14943,128476,113467,4099,7576,85462,72547,3841,5820,85267,67821,4975,6045,111594,86186,3741,5680,80671,66107,1022,1277,18414,18418,1488,2335,32433,26177,543,1033,13739,9391,259,464,4701,4638,212,311,5319,3751,217,260,6062,3730,4122,5699,84335,73072,1383,1649,24466,24545,1793,2482,36479,31934,439,840,9566,7715,199,336,4991,3497,155,220,4143,2769,153,172,4686,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,3,65638,105746,2251012,2436887,9926,12001,269186,372203,21796,33756,716179,819609,11068,24153,390146,405314,7954,15070,297536,290652,7475,11376,283483,275016,7419,9390,294480,274089,58318,96554,2026511,2160885,7542,9435,208475,282723,18215,29340,603799,683752,10384,22984,365533,379647,7650,14540,286705,279268,7277,11069,275234,267691,7250,9186,286763,267802,6846,9567,244821,256040,1772,2006,51870,65683,3075,4167,112395,116370,909,1752,36272,33645,501,883,19315,18587,300,409,11846,10968,289,350,13120,10785,7320,9192,224501,276001,2384,2566,60710,89479,3581,4416,112379,135856,684,1169,24613,25667,304,530,10830,11384,198,307,8249,7325,169,204,7717,6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,4,52144,70488,2888497,3216092,6274,6595,276867,382123,22375,26185,1179788,1382346,7874,14029,457048,487796,5062,9079,305385,311384,4805,7207,300275,295618,5754,7393,369131,356823,45901,63135,2572542,2832007,4768,5037,213411,290314,18839,22212,1001248,1164786,7187,12948,417408,445042,4853,8739,292770,298662,4661,7000,289827,286592,5593,7199,357876,346609,6326,7903,347502,389839,1156,1223,52465,70519,3620,4189,195136,223321,803,1386,49246,49947,330,539,21312,20423,208,318,14349,12863,209,248,14992,12763,6243,7353,315954,384084,1506,1558,63455,91808,3536,3973,178539,217559,687,1081,39640,42754,209,340,12615,12722,144,207,10448,9025,161,194,11254,10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,5,33555,44841,2765136,2904722,1888,2002,118031,159444,13800,15818,1025342,1189500,6946,10561,566129,606622,3687,6348,428207,321470,3125,4669,267760,271118,4109,5443,359665,356565,30229,40654,2404977,2618057,1392,1481,87726,117339,11907,13567,887521,1026572,6378,9700,521375,557018,3508,6050,298168,305993,3050,4555,261225,264514,3994,5301,348960,346618,4021,5269,306580,347131,389,420,24525,33235,2284,2689,169355,196789,798,1292,65271,69230,258,463,21879,22554,147,217,12472,12704,145,188,13076,12618,3326,4187,360158,286664,496,521,30304,42105,1893,2251,137820,162928,568,861,44754,49603,179,298,130038,15476,75,114,6534,6604,115,142,10705,9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,6,52299,83071,6629246,7228441,732,825,62847,91585,15154,21012,1669054,2044823,14293,24660,1843709,1988658,8500,15581,1153270,1192212,6073,9853,843953,854373,7547,11140,1056410,1056787,48108,76874,6156848,6664400,511,581,44835,64065,13132,18320,1461977,1777136,13197,22801,1712127,1839152,8056,14817,1095962,1130077,5883,9520,815233,827138,7329,10835,1026712,1026830,5532,8791,691552,755509,212,247,18255,26623,2603,3844,279914,350819,1511,2709,188825,207534,577,1062,79996,81054,332,516,79553,47335,297,413,45008,42143,4191,6197,472398,564040,221,244,18011,27520,2022,2692,207077,267686,1096,1859,131582,149505,444,764,57307,62135,190,333,28720,27235,218,305,29698,29957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,7,34289,81431,15696432,17985529,91,137,26582,38660,5454,10223,1344310,1768930,9948,27340,3417670,3970632,7115,20414,3741210,4249911,5268,11854,3526941,3833987,6413,11463,3639717,4123406,32525,77854,15039332,17202378,74,118,19900,31749,4968,9389,1233937,1613916,9476,26318,3276752,3803760,6777,19563,3580584,4073629,5032,11357,3388507,3673212,6198,11109,3539649,4006111,2724,5928,953153,1163629,15,26,2680,4991,862,1601,198121,273276,885,2229,265383,326203,376,942,194905,201288,301,651,151896,153759,285,479,140164,204110,1764,3577,657099,783150,17,19,6681,6910,486,834,110372,155014,472,1022,140917,166871,338,851,160626,176282,236,497,138433,160775,215,354,100067,117295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,FL,Florida,0,8349702,16409977,661032569,706032592,656028,897342,14312960,17323433,1500197,2865712,61942769,68837018,1436760,3702590,95090131,104014219,1476330,3392373,130622369,141690105,1462629,2648847,156194381,163788423,1817758,2903113,202869958,210379392,7718107,15266470,611051522,651803148,562854,773754,12244348,14791878,1330446,2563899,54805036,60911739,1330570,3448029,88349690,96480288,1392007,3218248,121746976,131929022,1380056,2508272,143723668,150598639,1722174,2754268,190181801,197091579,243986,431307,15555652,16727627,40496,53205,887236,1140691,70411,123010,2905042,3368675,38008,93866,2443975,2671671,26860,55759,2355203,2321186,23604,39025,2441761,2474204,44607,66442,4522432,4751197,306100,558096,32293033,34417442,40517,53162,939205,1134744,72612,129750,3530311,3748814,45960,114347,3538589,3908206,38985,82901,5555630,5965757,46248,80125,9112237,9651394,61778,97811,9617058,10008523,325495,585411,17688013,19812001,52657,70426,1129405,1396809,97139,172063,3607420,4176464,60230,140214,3201851,3625724,45338,91224,3319762,3795325,36325,60450,3358474,3538389,33806,51034,3071098,3279288
12,FL,Florida,1,638049,884987,8282566,3575183,83507,104020,870633,515367,107391,152582,1314933,646365,70471,114218,1011893,413235,79735,114863,1041555,455268,102958,136099,1394307,554260,193987,263205,2649241,990686,580724,806453,7452449,3244221,70042,87362,721875,431581,93142,132198,1126285,561263,63284,102429,903072,370854,73575,106072,945329,419764,96514,127827,1284078,519954,184167,250565,2471808,940802,25709,35458,371155,148721,6147,7750,69707,37871,6721,9673,89263,40017,2972,5001,44150,17686,2518,3606,39539,14687,2485,3199,40703,13260,4866,6229,87791,25199,27524,38057,422849,157961,6256,7687,70336,38743,6653,9737,91675,39669,3264,5515,52337,19152,2746,4018,47088,15686,3123,4038,60760,16598,5482,7062,100650,28111,29801,40477,407267,173000,7209,8971,78421,45042,7596,10647,96972,45432,3923,6274,56484,23228,3414,4773,49138,19816,3321,4234,49468,17706,4338,5578,76782,21773
12,FL,Florida,2,1956012,3541688,37327671,34103027,306682,429802,4726057,5349376,438049,858724,7816175,7706641,326102,781847,6151354,5717276,288586,576231,5652700,5062973,260772,413198,5537251,4560255,335821,481886,7444131,5706503,1798417,3272617,34240009,31377742,266198,375723,4089572,4647737,391306,772652,6947370,6891129,301431,724899,5661228,5291433,271944,545287,5295192,4775864,247547,393850,5207896,4332303,319991,460206,7038747,5439272,64558,106284,1275761,1116997,17177,22326,267876,301667,19184,34001,357583,333679,9054,20588,185517,154590,6008,11184,121004,103071,4789,6972,125897,82650,8346,11213,217881,141339,67173,110263,1407111,1159084,17043,22013,275408,296027,19021,33777,365517,329989,9397,21484,197534,161804,6666,12046,158371,114831,5988,8554,164234,102867,9058,12389,246045,153564,90422,158808,1680550,1566200,23441,32066,361076,405611,27722,52295,503287,485522,15274,35464,292591,264038,9976,18898,199136,172277,7237,10794,165120,125084,6772,9291,159338,113666
12,FL,Florida,3,2280576,4180871,79651108,82222723,215274,285282,5661133,7267099,540885,963453,17237892,19391097,425172,1002453,14700128,15460458,394495,806085,14196352,14373335,356587,588665,13866596,13036282,348163,534933,13989005,12694450,2108631,3892130,73739202,76034535,184583,244998,4862032,6220252,482174,865630,15345731,17269451,396037,938393,13664099,14396092,373873,768210,13424900,13620828,340289,564076,13170621,12438548,331675,510823,13271816,12089361,64779,107827,2197501,2326547,12805,17056,325708,440778,22791,37995,731346,825120,9454,21592,339397,344018,6350,11758,239470,229182,5041,7573,206201,183158,8338,11853,355377,304289,72282,121108,2612591,2603645,13226,17727,346285,448305,22947,39242,759674,829993,10798,24227,400117,395279,7838,14216,312231,285500,7529,11113,347088,278423,9944,14583,447195,366143,99663,167633,3299314,3584541,17465,22557,452816,598540,35764,58581,1132486,1291653,18337,39833,635910,669085,12784,23659,459220,467005,8769,13476,348887,319310,6544,9527,269993,238945
12,FL,Florida,4,1203340,2363345,71052180,73784874,36951,54872,1611067,2188309,213319,411047,11214870,12921900,224665,565005,12850185,13729370,229124,504220,13779382,14065360,228915,407847,14541874,14103886,270366,420354,17054800,16776045,1116798,2205358,66058306,68490003,30772,45989,1355656,1821416,187509,365145,9882085,11354295,207895,525535,11896983,12704460,216521,479440,13003038,13291323,217283,388933,13755529,13384431,256818,400316,16165012,15934074,33010,59623,1857313,2019466,3036,4194,119518,181371,10941,19261,555580,664819,5611,14112,321644,343364,3465,7054,216711,213069,3265,5305,214088,201269,6692,9697,429770,415571,41566,75585,2502941,2558858,2746,3925,114571,164314,11392,20430,600323,696025,7137,17770,416031,438941,5426,10587,353138,335045,6177,9930,437887,383267,8688,12943,580988,541263,44976,82402,2490933,2736012,3433,4958,140840,202578,14418,25472,732461,871579,9633,21700,537170,585968,7177,14193,423205,438991,5455,8984,348457,336187,4860,7095,308799,300707
12,FL,Florida,5,735836,1627964,61162426,63729780,8266,14212,492274,700761,94718,217613,6980274,8145235,132163,385810,10643899,11447197,143832,361852,12042628,12466777,153041,300831,13424867,13263241,203816,347646,17578482,17706566,686002,1525800,57101917,59417919,6734,11799,406112,571072,83185,194038,6164786,7154096,122456,359813,9872415,10607779,135794,344018,11371836,11769652,144514,285659,12628913,12521584,193319,330473,16657852,16793733,19117,38474,1529031,1654547,827,1174,43072,69941,5143,10068,358127,442540,3648,10178,290483,316751,2356,5238,200349,204475,2245,4027,201838,195181,4898,7789,435160,425656,27246,54893,2281578,2362153,782,1131,44463,66385,5672,11443,408739,488262,4752,13075,376094,411039,3960,8790,336738,343805,5081,8945,496854,443435,6999,11509,618687,609225,22588,47271,1778931,1949707,750,1282,41698,63303,5861,12132,406748,502877,4955,12922,395388,428377,4078,9044,334053,353319,3446,6227,299099,298221,3498,5664,301942,303608
12,FL,Florida,6,1072874,2625359,138881034,145657626,4296,7289,416144,560129,88989,220277,9721388,11608757,190385,618266,23573330,25717453,233514,680455,30656633,32014803,240338,522908,32640265,32899064,315352,576164,41873271,42857418,999382,2459871,129414006,135615075,3621,6240,359931,474680,78331,196784,8615137,10213503,176445,576907,21903679,23832671,220120,646286,28871486,30157762,224421,491286,30386448,30679438,296444,542368,39277322,40257020,26228,58771,3314330,3558852,426,600,31067,53391,4723,9925,485313,619183,5445,16623,649288,737405,4216,11055,555654,582848,3727,7472,539659,515901,7691,13096,1053346,1050121,45453,100774,6059920,6260461,374,546,30782,46820,5675,12366,601779,748935,7649,22944,932528,1041988,7772,20031,1063148,1086738,10521,20742,1536152,1476875,13462,24145,1895528,1859102,28039,64714,3407106,3782090,301,503,25429,38628,4983,11127,504471,646317,6291,18415,737122,842794,5622,14138,721998,770302,5396,10880,717664,742751,5446,9651,700420,741295
12,FL,Florida,7,463015,1185763,264675581,302959376,1052,1865,535647,742388,16846,42016,7657233,8417019,67802,234991,26159339,31529226,107044,348667,53253116,63251587,120018,279299,74789217,85371432,150253,278925,102281026,113647721,428153,1104241,243045631,277623650,904,1643,449167,625137,14799,37452,6723639,7467998,63022,220053,24448210,29276994,100180,328935,48835192,57893826,109488,256641,67290180,76722377,139760,259517,95299240,105637315,10585,24870,5010558,5902493,78,105,30285,55669,908,2087,327826,443314,1824,5772,613494,757855,1947,5864,982473,973851,2052,4477,1113373,1282782,3776,6565,1943105,2389019,24856,57416,17006040,19315277,90,133,57356,74147,1252,2755,702600,615938,2963,9332,1163945,1440001,4577,13213,3284914,3784148,7829,16803,6069260,6949927,8145,15180,5727963,6451113,10006,24106,4623909,6020448,58,89,29123,43104,795,1809,230993,333082,1817,5606,547183,812230,2287,6519,1133010,1573611,2701,5855,1429777,1699127,2348,4228,1253821,1559291
13,GA,Georgia,0,3680827,7980014,271469623,288322022,325712,490938,7067294,8669195,733556,1559003,31122041,35096559,714397,2032326,50659761,55279784,688117,1735720,67443383,71067558,600609,1159844,61520787,63875007,618436,1002183,53656355,54333917,3333969,7299197,253038738,268124592,262047,397378,5677866,6924587,615708,1331067,26372185,29611801,646533,1857283,46642932,50893216,644952,1640127,63997441,67483151,572158,1109778,58859407,61114142,592571,963564,51488904,52097692,113935,218625,7126360,7851834,21570,30456,507437,649698,38666,72828,1686563,1942998,20598,53612,1378592,1482902,13385,29657,1320661,1537994,10282,17947,1309457,1333852,9434,14125,923648,904387,130899,254258,7655181,8272855,25378,36407,575546,715689,43932,84128,1888941,2169809,24025,63806,1627717,1770483,14610,32803,1339020,1385301,10825,18974,1118953,1166022,12129,18140,1105001,1065549,215959,426559,10775703,11924574,38287,57153,813881,1028917,73916,143808,2860914,3314948,43839,111237,2389110,2616085,28555,62790,2106921,2199105,17626,31092,1542426,1594842,13736,20479,1062449,1170675
13,GA,Georgia,1,274110,402549,3136701,1521691,47459,63510,465991,295842,52877,84434,630039,326638,32071,59062,399678,191795,32738,50495,388861,175698,38913,52556,465054,192580,70052,92492,787075,339134,243060,356101,2728067,1333362,38028,50918,367391,237635,43223,69050,506006,266539,28008,51597,340657,166637,29979,46153,349204,159028,36725,49655,428252,180318,67097,88728,736555,323202,11061,16299,149433,65940,3119,4077,32765,19335,3576,5577,48199,21640,1420,2582,20992,8632,1027,1589,15513,5944,874,1142,13066,4897,1045,1332,18896,5490,12291,17817,170522,73271,3698,4805,40780,22453,3816,5863,51475,23448,1438,2549,21845,8734,1061,1658,17745,6343,933,1231,16078,5128,1345,1711,22596,7163,18759,28631,238111,115057,5733,7787,57819,35754,5838,9521,72557,36650,2625,4916,37175,16423,1698,2684,21911,10326,1255,1670,20723,7133,1610,2053,27923,8768
13,GA,Georgia,2,842781,1707774,15725188,14590450,146249,228037,2182892,2489544,216408,476972,3767707,3745813,160407,426703,3021806,2796057,113104,249088,2239337,1990763,91747,158865,2005367,1613741,114866,168109,2508077,1954530,745550,1517990,13944536,12923613,119210,186871,1770613,2026844,183300,407818,3171511,3176837,143080,382190,2688255,2499378,103889,229884,2051283,1832355,86433,150155,1886126,1521619,109638,161072,2376746,1866577,29215,53606,560727,500869,8410,11882,131297,145595,9925,19475,185875,169975,4753,11898,95972,80776,2653,5371,60563,45119,1675,2567,40684,28920,1799,2413,46333,30482,34598,63658,668211,596568,10520,15319,169116,183360,11525,22888,219146,198496,5358,13453,110149,91769,2912,5797,58093,50114,1936,3056,46942,33294,2347,3145,64764,39533,62633,126126,1112439,1070268,16519,25847,243163,279339,21583,46266,377049,370479,11969,31060,223401,204908,6303,13407,129960,108293,3378,5654,72298,58827,2881,3892,66565,48419
13,GA,Georgia,3,954085,1936050,33169986,34478466,99618,147256,2630218,3407884,237961,478383,7649133,8562659,195279,516826,6785370,7081196,165580,367562,6068703,6058849,135188,236735,5259537,4967566,120459,189288,4777022,4400310,854926,1752894,29911217,30912941,79684,118417,2109845,2719570,199600,408403,6418190,7172225,176857,472034,6143579,6412302,154705,345547,5671151,5662320,128755,226529,5005900,4733130,115325,181964,4562551,4213392,29856,54044,1008243,1071249,7115,10348,181048,244094,11647,21316,381238,422582,4809,11725,174988,175908,2746,5430,106185,99823,1888,2922,82936,68306,1651,2303,81846,60533,35401,64471,1184857,1272287,8240,11998,214256,281380,13855,25529,454302,502611,5724,14072,207734,210078,3066,6158,117502,112651,2143,3345,88784,78740,2373,3369,102277,86824,63758,118685,2073910,2293238,11694,16841,306116,406934,24506,44451,776640,887822,12698,30720,434056,458815,7809,15857,280049,283877,4290,6861,164852,155695,2761,3955,112194,100093
13,GA,Georgia,4,537152,1133226,31623286,33017909,23684,36873,1030892,1419066,106239,223356,5670425,6480826,107890,295696,6272795,6609493,108040,249442,6580691,6659560,97030,178350,6163843,5998394,94269,149509,5904637,5850568,488534,1040364,28952245,30049555,18395,29123,814750,1102551,88048,189961,4734965,5372772,97540,270253,5682228,5976628,101439,235863,6178887,6253642,92781,171282,5887679,5736177,90331,143882,5653733,5607781,16152,30705,895801,992616,1955,2806,77801,117934,6356,11702,330644,390350,3221,8229,186422,197738,1813,3726,117605,112212,1382,2232,94496,85479,1425,2010,88831,88901,18454,35951,1018399,1129633,2057,2987,80775,123145,7033,13353,360764,429343,3848,10024,223217,236138,2068,4311,127021,128111,1551,2567,105216,95982,1897,2709,121403,116911,30164,56911,1652641,1838721,3232,4763,135366,193369,11158,20042,574695,678710,6502,15419,367349,396725,4533,9268,274781,277806,2698,4501,170947,166234,2041,2918,129500,125874
13,GA,Georgia,5,339623,798534,28179533,29425023,5850,10145,351539,495301,54478,129058,4054893,4691228,67800,209230,5530988,5881099,72739,189737,6183796,6310374,68002,137420,5953042,5902789,70754,122944,6105273,6144230,313897,742838,26186746,27204088,4524,8010,278541,383153,45750,111164,3438385,3940202,61617,192072,5042220,5346138,68661,180410,5841730,5956450,65275,132476,5717810,5666750,68070,118706,5868058,5911393,9495,19826,734882,818702,587,803,32290,49767,3366,6609,237143,289446,2206,6088,173680,191075,1294,2901,111945,111833,969,1740,88221,83821,1073,1685,91599,92757,10484,22879,820789,905961,573,875,32410,48359,3537,7258,249773,304674,2540,7370,200698,220070,1495,3439,127510,129840,1084,1968,95705,94033,1255,1969,114691,108982,15242,32817,1171997,1314972,753,1260,40587,63787,5191,10636,366734,446351,3643,9788,288069,314890,2583,5888,214554,224083,1643,2976,139526,142005,1429,2269,122523,123853
13,GA,Georgia,6,520821,1380250,67621406,70956482,2500,4496,214515,309811,54756,138356,6091945,7213423,108663,370027,13758541,14809423,130962,402297,17578350,18070232,115901,262217,15760373,15909438,108039,202857,14217680,14644154,487559,1299121,63599427,66461288,1919,3517,170587,238912,46456,119775,5225797,6121744,100006,343794,12719621,13642312,124359,384548,16727153,17159801,111008,252113,15096719,15230960,103811,195374,13659548,14067557,12873,30281,1572176,1750720,353,491,26703,44049,3238,6875,329381,428185,3067,9339,378910,413652,2454,6433,322069,341654,2125,4259,294678,296936,1636,2884,220432,226241,14261,34822,1743938,1936973,249,369,19336,30599,3463,7615,362905,459308,3770,11773,455306,509847,2644,7180,345967,367646,2056,4198,277818,285470,2079,3687,282603,284100,19001,46307,2278041,2558220,332,610,24591,40299,4837,10966,503243,632370,4887,14460,583613,657262,3959,10569,505229,542784,2837,5906,385835,393007,2149,3796,275527,292495
13,GA,Georgia,7,212255,621631,92013520,104331998,352,621,191244,251744,10837,28444,3257895,4075969,42287,154782,14890580,17910719,64954,227099,28403642,31802078,53828,133701,25913569,29290497,39997,76984,19356587,21000989,200443,589889,87716497,99239742,287,522,166137,215920,9331,24896,2877329,3561480,39425,145343,14026369,16849817,61920,217722,27178030,30459552,51181,127568,24836919,28045186,38299,73838,18631710,20107786,5283,13864,2205097,2651737,31,49,25531,28921,558,1274,174080,220818,1122,3751,347624,415119,1398,4207,586778,821405,1369,3085,695373,765490,805,1498,375709,399980,5410,14660,2048461,2358158,41,54,18869,26391,703,1622,190573,251927,1347,4565,408765,493843,1364,4260,545178,590592,1122,2609,488408,573372,833,1550,396664,422032,6402,17082,2248561,2734097,24,45,6236,9432,803,1926,189992,262562,1515,4874,455444,567058,1670,5117,680433,751934,1525,3524,588241,671938,865,1596,328213,471170
15,HI,Hawaii,0,574950,1136405,42160718,44490374,53527,72595,1321793,1596995,106856,202008,4782291,5351645,97498,258632,7074618,7603485,90281,218871,8504991,8636225,94775,177310,9062228,9821992,132013,206989,11414796,11480029,547055,1083180,40463829,42619950,46780,63166,1161856,1397938,97662,184499,4363651,4879522,92469,245209,6702087,7199268,87663,212900,8238226,8324784,92614,173623,8809875,9555772,129867,203783,11188132,11262663,28227,57263,1813182,1866339,6143,8934,164691,186554,9736,19576,433882,477156,5449,15513,390414,422610,2617,6185,274787,253834,2040,3617,331669,288583,2242,3438,217737,237599,24955,48269,1542605,1697009,6211,8733,148090,185431,8317,16069,382585,431382,4501,12248,338896,366658,2291,5307,242640,285495,1862,3233,229622,241652,1773,2679,200770,186389,2940,4956,154283,173414,536,696,11846,13625,877,1440,36054,40740,528,1175,33634,37557,327,664,24123,25945,299,454,22729,24567,373,527,25893,30976
15,HI,Hawaii,1,41867,58604,511546,210149,5323,6703,56221,32283,6367,9658,80120,36573,4079,7454,56154,22258,3854,6065,50867,20165,5786,7705,77629,27322,16458,21019,190552,71546,39872,55919,480456,198953,4749,6017,49318,28743,5777,8833,70989,33091,3816,7027,51436,20866,3698,5840,48026,19347,5625,7503,75535,26543,16207,20699,185150,70360,1915,2613,68861,10796,526,624,7779,3214,565,785,8287,3222,261,441,4056,1467,121,198,35610,674,178,229,3613,874,264,336,9512,1342,1644,2187,27042,9366,475,555,5886,2963,497,678,7969,2896,221,354,4222,1174,128,186,2558,679,135,167,1726,681,188,247,4678,970,351,498,4047,1829,99,131,1015,577,93,147,1161,584,42,73,495,216,28,39,282,137,26,35,367,97,63,73,724,215
15,HI,Hawaii,2,87031,143303,1757395,1555440,18381,23566,298890,338547,18450,32407,355902,334521,11093,26005,228059,200162,8962,18020,188723,161162,10031,15593,230165,178898,20114,27712,455652,342147,81626,135501,1646344,1456905,16031,20726,259359,293672,16883,30035,320934,306520,10507,24755,214737,189910,8658,17459,181371,156051,9759,15226,223083,174160,19788,27300,446858,336589,5138,7774,116569,91865,1981,2438,37661,36175,1595,2584,34865,28563,612,1323,15419,10822,319,559,8544,5547,267,382,7749,4652,364,488,12329,6102,4748,6766,98007,87121,2141,2566,36175,41186,1380,2055,31365,24731,485,1035,11426,8498,265,486,6391,4475,228,306,5957,3961,249,318,6691,4268,657,1036,13043,11413,209,274,3356,3688,187,317,3602,3269,101,215,1895,1753,39,75,961,635,44,61,1125,776,77,94,2102,1289
