statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
02,AK,Alaska,2,36354,62629,765253,653388,10024,12902,172162,184507,8719,16993,179913,158137,4559,11417,98569,81691,3260,7023,72666,58940,3802,5952,90898,67308,5990,8342,151043,102801,32234,56254,681208,578641,8242,10629,142084,151640,7500,14877,153827,136097,4154,10525,89647,74602,3042,6606,67425,54974,3610,5668,85156,63830,5686,7949,143066,97496,2901,4371,68496,52359,1234,1535,24635,22773,814,1352,19711,14784,313,692,8877,5491,163,299,4087,2913,163,216,5107,2740,214,277,6077,3656,2928,4319,60286,53662,1325,1702,22786,24774,861,1361,18809,15622,256,537,5727,4532,136,261,3328,2537,125,170,4069,2283,225,288,5564,3911,1192,2056,23758,21084,457,571,7291,8092,358,755,7276,6418,149,355,3194,2557,82,156,1912,1428,67,114,1672,1194,79,105,2412,1393
02,AK,Alaska,3,68178,127100,2443405,2511288,14178,19603,394301,488447,20284,39445,702141,755078,10752,27961,406173,407815,7201,15608,278623,269876,7729,12597,323419,290169,8034,11886,338747,299900,61825,115522,2229044,2283356,12186,16725,341814,421821,17781,34531,615430,663217,9931,25905,374675,376693,6804,14821,263057,255219,7426,12134,310650,278987,7697,11406,323416,287417,5230,9636,185213,186535,1916,2899,55529,63739,1897,3845,68325,69952,604,1615,24949,22890,253,494,10848,9444,257,360,11834,9438,303,423,13726,11069,4637,8550,153900,165565,1555,2293,40781,51766,1874,3757,64643,68526,555,1418,21167,21108,244,470,9488,9025,192,302,7587,7123,217,310,10230,8015,1716,3028,60460,62366,437,585,11705,14859,629,1157,22067,23335,266,638,10330,10013,153,317,6077,5631,111,161,5181,4059,120,170,5099,4466
02,AK,Alaska,4,46525,99361,2757574,2870753,3194,5211,143783,190681,11759,26023,637903,718069,9558,27905,568534,590443,6725,15284,417729,417816,7273,12562,470411,452518,8016,12376,519210,501222,43126,91871,2568772,2663060,2770,4501,125870,165382,10388,23017,566227,634591,8805,25629,524533,544399,6410,14588,397957,398322,7015,12158,453415,436544,7738,11978,500768,483820,2737,6368,159775,168620,366,702,15472,21719,1025,2456,56171,63429,613,1971,36625,37986,226,474,16919,13909,239,369,16412,14776,268,396,18173,16799,2309,5264,127470,141295,282,501,11308,16854,956,2193,49507,58394,520,1623,30523,31824,206,446,12958,12794,151,225,9854,9350,194,276,13318,12076,1090,2226,61331,66397,142,209,6605,8444,415,813,22168,25084,233,653,13477,14219,109,250,6814,6699,107,179,7142,6624,84,122,5123,5325
02,AK,Alaska,5,33350,79862,2802450,2893417,1001,1802,62984,85874,6471,16578,488591,558073,7085,23766,587998,615431,5560,14002,476245,483502,6152,11582,549883,534457,7081,12132,636746,616078,31379,75028,2650159,2722984,893,1610,57209,76596,5778,14870,439530,498650,6582,22099,547557,571761,5309,13409,455339,461412,5924,11198,529796,514769,6893,11842,620725,599795,1697,4390,135323,146947,71,132,4105,5989,575,1545,41044,49381,396,1427,31514,34481,223,563,20362,19402,199,350,18162,17408,233,373,20133,20283,1312,3311,100143,113451,64,112,3196,5527,483,1224,33900,41343,353,1202,27937,30748,160,359,12881,13989,133,232,11988,11504,119,182,10239,10337,659,1523,52147,56982,44,80,2578,3750,210,484,15160,18080,150,465,12503,12921,91,234,8025,8100,95,152,8098,8183,69,108,5782,5945
02,AK,Alaska,6,57361,155612,7482663,7874469,553,1106,52995,69508,7184,20533,801177,940453,12650,47540,1594948,1734003,11847,35151,1591460,1660867,12502,27071,1707253,1737485,12625,24211,1734829,1732150,54830,148858,7182613,7533437,499,995,47527,62182,6578,18978,737754,860441,11949,45058,1512824,1640395,11375,33845,1532892,1596726,12110,26316,1658086,1683477,12319,23666,1693528,1690213,2415,6616,307986,327537,38,73,3896,5281,462,1300,50269,60265,666,2488,81195,89129,424,1146,55136,58486,428,845,62219,60460,397,764,55269,53914,1594,4250,188187,214497,24,49,2543,3240,399,1024,40829,52400,466,1617,54027,62139,288,789,35903,39290,224,439,27757,31123,193,332,27126,26302,937,2504,111862,126534,30,62,2924,4085,207,531,22593,27611,235,865,28096,31468,184,517,22664,24850,168,316,21408,22884,113,213,14174,15634
02,AK,Alaska,7,18157,49733,6148861,7184691,42,110,15970,21039,971,2856,218762,298673,3287,12710,983044,1152082,4318,13691,1493317,1702319,4999,11309,1812660,2053392,4540,9057,1625106,1957185,17511,47965,5940527,6943346,42,110,15970,21039,893,2672,201607,274709,3122,12061,944862,1101735,4182,13294,1453255,1656960,4841,10988,1757646,1981862,4431,8840,1567186,1907038,743,2060,219281,257114,0,0,0,0,67,201,13404,18087,165,644,42264,51518,165,508,55267,60217,189,399,60602,67526,157,308,47741,59763,435,1214,147957,166371,0,0,0,0,67,161,14045,20810,117,457,28900,37649,88,263,26575,30069,98,204,33137,43033,65,129,45298,34809,211,554,60375,74973,0,0,0,0,11,23,3109,3152,48,192,9281,12696,48,134,13486,15289,60,117,21876,28496,44,88,12622,15337
04,AZ,Arizona,0,2617674,5610590,199629956,209920035,267060,388300,6534087,7902991,496799,1059736,22896108,25649468,441155,1348773,33850607,36399965,402271,1036520,39663709,41595666,409353,781274,42617343,43807236,601036,995987,54068101,54564706,2436944,5267978,185898226,195517491,237041,347694,5810620,7011729,450185,970913,20699872,23156614,414969,1276630,31930443,34360884,382543,992481,37524546,39519800,386445,741072,39582777,40736704,565761,939188,50349967,50731756,89938,167494,5951307,6785610,16414,21977,391503,485230,24952,46305,1135650,1283408,13448,37570,1004238,1082297,8958,20152,810262,904809,8848,14813,988729,1142264,17318,26677,1620922,1887599,132206,247311,11023551,11678814,20386,26980,505894,622463,33664,61909,1690062,1927128,18742,51002,1516677,1610372,14354,32113,1763321,1688101,17562,30892,2557556,2598225,27498,44415,2990037,3232523,48524,95301,2708177,2723729,9633,13626,217571,268798,12950,26914,506173,565724,7444,21141,403486,428707,5374,11926,375841,387764,5346,9310,477009,472306,7777,12384,728095,600426
04,AZ,Arizona,1,176391,261905,2632518,887537,27700,35798,318736,159418,29307,46721,429679,152973,17560,33976,315356,86727,16464,27345,303441,78979,22417,31968,396840,107962,62943,86097,868463,301476,159327,237941,2355332,803990,23369,30424,271572,135264,25183,40564,367568,132619,15692,30594,281387,77943,15128,25350,274821,72947,20775,29811,361983,100310,59180,81198,797998,284904,9047,12768,145454,45123,2304,2861,26827,12897,2275,3420,35567,11632,957,1734,17322,4489,678,1064,14833,3156,815,1042,18415,3731,2018,2647,32488,9215,12066,16904,199651,60415,2996,3646,31374,16736,2990,4429,45193,14971,1279,2306,23774,6168,984,1482,21820,4553,1216,1599,26182,5620,2601,3442,51305,12363,4998,7060,77533,23131,1335,1728,15789,7417,1134,1728,16917,5382,589,1076,10194,2614,352,513,6800,1477,426,558,8674,2031,1162,1457,19158,4208
04,AZ,Arizona,2,475105,888916,9674718,8499230,103499,149707,1702854,1874053,102843,212730,1965743,1870593,63135,171440,1301288,1143687,50339,113071,1077559,910755,52406,90499,1213669,938806,102883,151469,2413602,1761333,438114,827224,8879093,7847524,91882,134435,1507976,1667700,92713,194041,1759785,1690634,58842,160783,1205861,1068414,47516,107578,1004168,861219,49608,86359,1131928,889790,97553,144028,2269374,1669765,19878,32401,412315,348915,6271,8142,105678,111312,5394,9763,109529,95527,2313,5585,51284,40133,1475,2858,34265,26037,1375,1948,34998,24051,3050,4105,76558,51853,25984,42216,578174,457860,7804,9965,133761,139067,7211,12873,148743,127871,2941,7080,67236,51498,1986,3792,54990,34748,2042,2938,62056,35714,4000,5568,111385,68960,11007,19476,217450,193845,3813,5307,61117,67284,2919,5816,57215,52087,1352,3577,28191,23774,837,1701,18399,14788,756,1202,19684,13302,1330,1873,32842,22607
04,AZ,Arizona,3,737014,1449614,26070265,26795459,107628,155166,2905379,3678905,192420,380989,6318671,6995149,124597,337776,4460638,4609906,98907,222352,3695397,3655786,94927,165513,3783276,3511112,118535,187818,4906900,4344599,689429,1366402,24374965,25073621,97096,140740,2623732,3317289,176848,352864,5801740,6426959,117939,321337,4212115,4364146,94507,214005,3519885,3493659,90798,159043,3593734,3358209,112241,178413,4623755,4113356,23923,40777,837128,862277,5669,7831,150118,194586,8053,13978,269337,293578,3108,7661,117452,114535,1893,3626,75106,69458,1842,2771,78136,67221,3358,4910,146977,122896,32603,55851,1182877,1179960,7043,9583,190156,242041,10646,18743,356244,388458,4351,10524,166488,160674,2912,5437,119563,106804,2902,4484,138115,107627,4749,7080,212308,174355,14982,27361,512421,541876,3489,4843,91490,119573,4926,9382,160686,179731,2307,5915,82033,85085,1488,2910,55948,55322,1227,1986,51426,45275,1545,2325,70835,56887
04,AZ,Arizona,4,413749,893529,24568178,25417110,20334,33000,900894,1211451,84927,188494,4548635,5164467,77884,230340,4547808,4778724,67599,162225,4098667,4163602,68916,126940,4429196,4257617,94089,152530,6042975,5841246,387207,841323,23009271,23788122,17846,29227,794842,1062122,76892,172456,4128114,4673880,73431,217925,4286648,4504850,64571,155862,3908319,3977391,65632,121509,4207009,4054347,88835,144344,5684336,5515528,13341,25557,770931,818921,1473,2099,60254,88832,4336,8322,224957,265550,2129,5986,126782,131101,1346,2919,85155,83023,1326,2172,95054,81827,2731,4059,178727,168588,19152,36132,1142734,1178038,1739,2519,73776,104624,5802,10868,304165,354873,3082,8317,182481,189954,2054,4237,131649,126766,2374,3863,165670,147170,4101,6328,284990,254648,7390,16074,416172,450950,749,1254,32274,44704,2233,5170,116355,135714,1371,4098,78678,83919,974,2126,58699,59444,910,1568,56516,56098,1153,1858,73648,71068
04,AZ,Arizona,5,264849,640094,22226834,22956690,5035,9112,311557,426606,41522,106964,3108488,3575793,51490,175618,4215922,4470464,46776,125463,4015332,4062833,48815,96792,4313979,4237214,71211,126145,6261553,6183777,248325,604148,20860277,21525234,4395,8049,276061,372153,37451,97964,2812043,3225034,48525,166457,3976241,4213090,44649,120468,3831554,3878394,46288,92242,4081602,4017438,67017,118968,5882774,5819122,8185,17448,652332,708292,454,660,23687,38806,2343,4953,163683,201799,1581,4788,126463,137012,940,2232,80107,81571,909,1584,82356,78961,1958,3231,176034,170141,12570,26328,1048834,1090597,478,740,26566,40797,3110,6370,228246,268377,2183,6606,177218,189700,1530,3534,135099,132793,1928,3439,178385,168001,3341,5639,303318,290926,3954,9618,317722,340858,162,323,8929,13654,961,2630,68198,82381,782,2555,62463,67672,597,1461,48678,51646,599,1111,53991,51774,853,1538,75461,73729
04,AZ,Arizona,6,401679,1060809,52373017,54489029,2466,4751,221707,313336,39425,106750,4331010,5117303,80236,297091,10080436,10852907,84691,258831,11311455,11672299,83726,181276,11459786,11505678,111135,212110,14968620,15027505,376371,1001362,49107560,51035161,2107,4128,190398,262404,35483,97641,3912804,4602962,75822,282256,9532610,10252745,80691,247998,10781402,11118079,78354,170640,10707934,10757924,103914,198699,13982410,14041045,11414,27806,1431403,1549003,212,327,17954,26600,2182,5002,228490,284883,2521,8793,307622,342548,1784,4839,236964,247820,1676,3323,231587,232584,3039,5522,408782,414566,20413,46897,2666201,2795998,274,452,23338,34767,3239,7125,346757,425990,3533,11479,444794,483596,3103,8313,416747,432096,4355,8625,618136,609578,5909,10903,816427,809968,4895,12550,599254,657869,85,171,7970,16163,703,1984,71448,88350,881,3356,103031,116564,897,2520,113304,122123,1017,2011,133714,138175,1312,2508,169783,176491
04,AZ,Arizona,7,148887,415723,62084423,70874978,398,766,172956,239221,6355,17088,2193877,2773187,26253,102532,8929155,10457547,37495,127233,15161854,17051409,38146,88286,17020594,19248844,40240,79818,18605984,21104768,138171,389578,57311724,65443835,346,691,146035,194793,5615,15383,1917814,2404522,24718,97278,8435578,9879692,35481,121220,14204393,16118109,34990,81468,15498584,17558682,37021,73538,17109317,19288034,4150,10737,1701740,2453075,31,57,6982,12194,369,867,104084,130437,839,3023,257310,312476,842,2614,283829,393741,905,1973,448180,653886,1164,2203,601353,950339,9418,22983,4205077,4915944,52,75,26921,44427,666,1501,260710,346586,1373,4690,454682,528779,1785,5318,883450,850339,2745,5944,1369009,1524512,2797,5455,1210301,1621299,1298,3162,567622,515198,0,0,0,0,74,204,15352,22077,162,564,38894,49076,229,695,74010,82961,411,874,152999,165648,422,825,286366,195434
05,AR,Arkansas,0,1018109,2273201,69482505,70901771,101312,161350,2282588,2744926,190013,457189,9383846,9029594,185979,570009,12878848,13696971,165248,413801,14155128,14535533,165701,317207,13689800,13821369,209856,353645,17092292,17073375,940022,2112427,65650413,66824109,84872,135684,1929502,2313413,166798,406608,8488977,8042354,172153,531489,12124854,12901299,156423,394078,13516727,13869586,158385,304367,13101600,13224756,201391,340201,16488751,16472698,29973,60038,1598768,1801183,6315,9208,133913,165062,9220,19214,368237,426053,5006,14042,310612,349876,3330,7572,293713,314612,2492,4312,228235,280211,3610,5690,264055,265367,33872,69622,1931251,2065426,5939,8988,129403,155330,9790,20819,412860,458421,5935,16879,367779,394371,3924,9055,341176,358599,3876,6810,347969,361608,4408,7071,332062,337094,44215,91152,1900840,2012234,10501,16678,223683,276181,13425,29762,482008,528818,7891,21641,386213,401300,4901,10668,297224,307347,3440,6030,240231,235003,4057,6373,271479,263582
